交易日,合约,排名,成交量排名,,,持买单量排名,,,持卖单量排名,,
,,,会员简称,成交量,比上一交易日增减,会员简称,持买单量,比上一交易日增减,会员简称,持卖单量,比上一交易日增减
20250909,IH2509,1,中信期货(代客),11423,1121,国泰君安(代客),7671,450,中信期货(代客),7609,-993
20250909,IH2509,2,国泰君安(代客),9876,-3,中信期货(代客),5815,-896,国泰君安(代客),6242,580
20250909,IH2509,3,海通期货(代客),4947,183,中泰期货(代客),2502,-134,广发期货(代客),5038,-417
20250909,IH2509,4,国信期货(代客),3207,293,光大期货(代客),2280,-196,中金期货(代客),2843,0
20250909,IH2509,5,东证期货(代客),3083,-901,银河期货(代客),2136,-249,东证期货(代客),2661,-254
20250909,IH2509,6,银河期货(代客),2166,-326,东证期货(代客),1991,-133,银河期货(代客),2288,141
20250909,IH2509,7,华泰期货(代客),2113,242,海通期货(代客),1631,-983,中银期货(代客),2219,-1
20250909,IH2509,8,广发期货(代客),1526,-192,国信期货(代客),1574,384,华泰期货(代客),1875,198
20250909,IH2509,9,华闻期货(代客),1511,-183,华泰期货(代客),1567,319,海通期货(代客),1712,-476
20250909,IH2509,10,中泰期货(代客),1474,73,永安期货(代客),1518,-57,国投期货(代客),1567,-244
20250909,IH2509,11,国投期货(代客),1423,-256,广发期货(代客),1266,-39,光大期货(代客),1504,-455
20250909,IH2509,12,光大期货(代客),1245,247,国投期货(代客),1207,-139,国信期货(代客),1195,223
20250909,IH2509,13,中信建投(代客),982,-116,中信建投(代客),954,10,宏源期货(代客),635,-23
20250909,IH2509,14,平安期货(代客),834,69,南华期货(代客),847,23,申银万国(代客),616,28
20250909,IH2509,15,东方财富(代客),754,122,宏源期货(代客),706,68,瑞银期货(代客),559,0
20250909,IH2509,16,中银期货(代客),689,-976,中银期货(代客),618,530,华闻期货(代客),541,-307
20250909,IH2509,17,招商期货(代客),671,5,申银万国(代客),546,-35,永安期货(代客),533,-16
20250909,IH2509,18,南华期货(代客),670,-30,东方财富(代客),519,-11,中信建投(代客),517,-14
20250909,IH2509,19,东吴期货(代客),603,16,华闻期货(代客),518,-342,招商期货(代客),417,-33
20250909,IH2509,20,中金财富(代客),585,268,平安期货(代客),502,-98,中泰期货(代客),379,-218
20250909,IH2512,1,中信期货(代客),4437,405,中信期货(代客),3471,256,中信期货(代客),5207,261
20250909,IH2512,2,国泰君安(代客),3416,-124,银河期货(代客),2391,-64,海通期货(代客),4583,-299
20250909,IH2512,3,海通期货(代客),2847,-299,国泰君安(代客),2261,-30,国泰君安(代客),3984,-148
20250909,IH2512,4,国信期货(代客),2128,292,东证期货(代客),1173,234,广发期货(代客),3667,16
20250909,IH2512,5,东证期货(代客),1669,-34,国信期货(代客),1148,60,国信期货(代客),1949,172
20250909,IH2512,6,国投期货(代客),1205,-42,海通期货(代客),957,-408,光大期货(代客),1850,160
20250909,IH2512,7,广发期货(代客),689,204,永安期货(代客),931,37,东证期货(代客),1413,57
20250909,IH2512,8,招商期货(代客),669,474,南华期货(代客),929,20,中银期货(代客),1371,2
20250909,IH2512,9,银河期货(代客),644,21,广发期货(代客),813,215,华泰期货(代客),1152,-38
20250909,IH2512,10,中信建投(代客),505,105,光大期货(代客),781,45,国投期货(代客),1031,67
20250909,IH2512,11,华闻期货(代客),495,-3,中泰期货(代客),770,-35,瑞银期货(代客),627,0
20250909,IH2512,12,光大期货(代客),479,97,华泰期货(代客),768,-2,招商期货(代客),625,-351
20250909,IH2512,13,华泰期货(代客),458,-12,中信建投(代客),745,-31,宏源期货(代客),602,18
20250909,IH2512,14,兴证期货(代客),380,161,国投期货(代客),735,44,银河期货(代客),390,8
20250909,IH2512,15,东方财富(代客),361,104,平安期货(代客),602,-5,中信建投(代客),321,36
20250909,IH2512,16,平安期货(代客),347,163,申银万国(代客),557,-2,华闻期货(代客),164,-39
20250909,IH2512,17,中泰期货(代客),334,-241,宏源期货(代客),482,15,中金财富(代客),158,38
20250909,IH2512,18,浙商期货(代客),297,98,中金财富(代客),448,-64,申银万国(代客),140,-16
20250909,IH2512,19,南华期货(代客),288,1,中辉期货(代客),447,8,中泰期货(代客),122,-13
20250909,IH2512,20,国元期货(代客),260,77,兴证期货(代客),443,-9,国元期货(代客),105,45
