交易日,合约,排名,成交量排名,,,持买单量排名,,,持卖单量排名,,
,,,会员简称,成交量,比上一交易日增减,会员简称,持买单量,比上一交易日增减,会员简称,持卖单量,比上一交易日增减
20250905,IM2509,1,中信期货(代客),61687,-9428,中信期货(代客),25267,-4314,中信期货(代客),34918,-3351
20250905,IM2509,2,国泰君安(代客),52554,-16520,国泰君安(代客),22937,-1714,国泰君安(代客),24884,-2528
20250905,IM2509,3,海通期货(代客),19532,-5094,东证期货(代客),8529,74,华泰期货(代客),9415,128
20250905,IM2509,4,东证期货(代客),17528,-4337,海通期货(代客),7134,677,海通期货(代客),9268,669
20250905,IM2509,5,中泰期货(代客),14571,-8747,银河期货(代客),5357,-141,东证期货(代客),6863,-1188
20250905,IM2509,6,华泰期货(代客),9783,-1323,华泰期货(代客),5320,-265,国投期货(代客),5057,-418
20250905,IM2509,7,华闻期货(代客),9653,-3354,中泰期货(代客),4723,-602,银河期货(代客),4859,-674
20250905,IM2509,8,银河期货(代客),9601,-2796,光大期货(代客),4071,-374,中泰期货(代客),4500,-195
20250905,IM2509,9,广发期货(代客),9110,-2655,广发期货(代客),3792,-1018,广发期货(代客),4277,-550
20250905,IM2509,10,国信期货(代客),8978,-3033,一德期货(代客),3419,-300,国信期货(代客),3881,-740
20250905,IM2509,11,中信建投(代客),6806,-2107,国投期货(代客),3291,-454,华闻期货(代客),3867,-1212
20250905,IM2509,12,光大期货(代客),6164,-1475,国信期货(代客),3205,-218,申银万国(代客),3453,167
20250905,IM2509,13,申银万国(代客),5952,-521,申银万国(代客),3164,-939,国富期货(代客),2937,-4
20250905,IM2509,14,瑞达期货(代客),5391,-1697,中信建投(代客),3008,-588,永安期货(代客),2874,-576
20250905,IM2509,15,东兴期货(代客),4933,-105,华闻期货(代客),2949,-1375,中信建投(代客),2745,-236
20250905,IM2509,16,南华期货(代客),4739,-876,永安期货(代客),2885,86,光大期货(代客),2653,-350
20250905,IM2509,17,国投期货(代客),4230,-1191,东吴期货(代客),2457,338,招商期货(代客),2572,-5
20250905,IM2509,18,永安期货(代客),4228,-1503,浙商期货(代客),2409,-791,中金财富(代客),1831,-219
20250905,IM2509,19,方正中期(代客),3931,-853,招商期货(代客),2397,-300,兴证期货(代客),1697,-130
20250905,IM2509,20,东方财富(代客),3820,-1560,东海期货(代客),2304,-30,瑞达期货(代客),1393,-280
20250905,IM2510,1,中信期货(代客),6123,838,中信期货(代客),4065,288,中信期货(代客),7415,705
20250905,IM2510,2,国泰君安(代客),4724,624,国泰君安(代客),2983,331,国泰君安(代客),4931,443
20250905,IM2510,3,海通期货(代客),3174,-252,海通期货(代客),1846,-248,海通期货(代客),1095,-248
20250905,IM2510,4,东证期货(代客),2993,-176,一德期货(代客),1214,88,华泰期货(代客),991,-441
20250905,IM2510,5,华泰期货(代客),1011,-673,宝城期货(代客),1122,514,国投期货(代客),974,371
20250905,IM2510,6,广发期货(代客),974,-259,广发期货(代客),1084,-45,东证期货(代客),900,-157
20250905,IM2510,7,华闻期货(代客),909,-30,东证期货(代客),1033,-42,广发期货(代客),693,119
20250905,IM2510,8,中泰期货(代客),902,-13,华泰期货(代客),970,-40,招商期货(代客),614,119
20250905,IM2510,9,五矿期货(代客),881,109,摩根大通(代客),901,0,瑞银期货(代客),469,4
20250905,IM2510,10,国投期货(代客),759,461,国联期货(代客),898,586,华闻期货(代客),421,181
20250905,IM2510,11,国信期货(代客),686,119,国投期货(代客),740,-38,银河期货(代客),363,34
20250905,IM2510,12,宝城期货(代客),634,503,光大期货(代客),658,143,中泰期货(代客),356,88
20250905,IM2510,13,国联期货(代客),604,570,中信建投(代客),651,-27,国信期货(代客),345,0
20250905,IM2510,14,光大期货(代客),597,31,大越期货(代客),510,1,永安期货(代客),327,91
20250905,IM2510,15,瑞达期货(代客),477,141,方正中期(代客),468,10,五矿期货(代客),318,-17
20250905,IM2510,16,招商期货(代客),425,100,申银万国(代客),381,125,中银期货(代客),283,97
20250905,IM2510,17,南华期货(代客),405,-116,华闻期货(代客),327,78,兴证期货(代客),277,6
20250905,IM2510,18,银河期货(代客),344,-172,西南期货(代客),311,284,瑞达期货(代客),274,49
20250905,IM2510,19,西南期货(代客),332,273,五矿期货(代客),281,10,光大期货(代客),265,58
20250905,IM2510,20,申银万国(代客),302,94,招商期货(代客),271,-8,宝城期货(代客),219,42
20250905,IM2512,1,中信期货(代客),26584,-5581,国泰君安(代客),16823,-47,中信期货(代客),23818,-481
20250905,IM2512,2,国泰君安(代客),23230,-5240,中信期货(代客),14332,-1119,国泰君安(代客),15058,-611
20250905,IM2512,3,海通期货(代客),9774,-1817,一德期货(代客),6605,-151,华泰期货(代客),8291,39
20250905,IM2512,4,东证期货(代客),7063,-476,海通期货(代客),6102,531,摩根大通(代客),6272,0
20250905,IM2512,5,华闻期货(代客),5392,-2021,东证期货(代客),4438,443,国信期货(代客),5722,-713
20250905,IM2512,6,中泰期货(代客),4542,-2908,宝城期货(代客),4052,-2,海通期货(代客),5459,415
20250905,IM2512,7,国信期货(代客),4134,-2337,银河期货(代客),3331,-212,国投期货(代客),5010,752
20250905,IM2512,8,华泰期货(代客),3558,-1244,国投期货(代客),3281,88,广发期货(代客),4756,-191
20250905,IM2512,9,银河期货(代客),3442,-1264,华泰期货(代客),2973,241,光大期货(代客),3910,-92
20250905,IM2512,10,广发期货(代客),2910,-736,广发期货(代客),2779,9,东证期货(代客),3632,-124
20250905,IM2512,11,方正中期(代客),2852,831,中泰期货(代客),2595,-349,银河期货(代客),3161,-52
20250905,IM2512,12,光大期货(代客),2612,-155,申银万国(代客),2259,-52,中泰期货(代客),3084,-259
20250905,IM2512,13,东海期货(代客),2445,-491,国信期货(代客),2083,-663,招商期货(代客),3070,25
20250905,IM2512,14,中信建投(代客),2406,-1174,浙商期货(代客),1959,2,申银万国(代客),2875,205
20250905,IM2512,15,瑞达期货(代客),2339,-521,南华期货(代客),1927,-410,中金期货(代客),2672,0
20250905,IM2512,16,招商期货(代客),2270,-350,方正中期(代客),1799,-440,永安期货(代客),2340,59
20250905,IM2512,17,东兴期货(代客),2175,-368,光大期货(代客),1798,-2,华闻期货(代客),1788,-630
20250905,IM2512,18,民生期货(代客),1934,41,华闻期货(代客),1676,-508,中金财富(代客),1766,48
20250905,IM2512,19,浙商期货(代客),1771,-1361,永安期货(代客),1658,46,中信建投(代客),1614,47
20250905,IM2512,20,五矿期货(代客),1748,-888,大地期货(代客),1511,-40,兴证期货(代客),1398,445
20250905,IM2603,1,中信期货(代客),10225,-206,国泰君安(代客),9435,-202,中信期货(代客),12879,-461
20250905,IM2603,2,国泰君安(代客),6803,-1545,中信期货(代客),7296,-36,国泰君安(代客),7469,-17
20250905,IM2603,3,海通期货(代客),4277,-221,一德期货(代客),3403,9,海通期货(代客),7268,412
20250905,IM2603,4,东证期货(代客),3329,-158,海通期货(代客),3332,533,华泰期货(代客),3696,176
20250905,IM2603,5,华闻期货(代客),2264,-199,东证期货(代客),2426,-9,国投期货(代客),2781,360
20250905,IM2603,6,五矿期货(代客),1639,-295,宝城期货(代客),2407,117,摩根大通(代客),2755,0
20250905,IM2603,7,国信期货(代客),1313,-447,华泰期货(代客),2103,-121,中信建投(代客),2609,-8
20250905,IM2603,8,华泰期货(代客),1053,-83,申银万国(代客),1775,-15,瑞银期货(代客),2060,0
20250905,IM2603,9,中泰期货(代客),907,-331,大越期货(代客),1472,-416,国信期货(代客),1674,-8
20250905,IM2603,10,银河期货(代客),859,-629,金瑞期货(代客),1326,20,银河期货(代客),1600,-33
20250905,IM2603,11,中信建投(代客),838,-46,银河期货(代客),1306,-48,东证期货(代客),1302,-182
20250905,IM2603,12,南华期货(代客),789,-31,浙商期货(代客),1305,41,广发期货(代客),1280,-17
20250905,IM2603,13,中金财富(代客),685,459,平安期货(代客),1294,-73,平安期货(代客),1168,17
20250905,IM2603,14,宝城期货(代客),684,-46,永安期货(代客),1171,-132,光大期货(代客),1156,6
20250905,IM2603,15,方正中期(代客),674,296,广发期货(代客),1100,7,永安期货(代客),948,-19
20250905,IM2603,16,招商期货(代客),638,-111,国联期货(代客),1100,59,招商期货(代客),866,-22
20250905,IM2603,17,国投期货(代客),622,244,南华期货(代客),1047,78,华闻期货(代客),828,24
20250905,IM2603,18,广发期货(代客),618,-269,大地期货(代客),1035,-60,中泰期货(代客),798,-4
20250905,IM2603,19,大越期货(代客),603,-33,国信期货(代客),1000,71,华鑫期货(代客),767,24
20250905,IM2603,20,光大期货(代客),602,-238,中银期货(代客),870,177,中金财富(代客),725,-10
