交易日,合约,排名,成交量排名,,,持买单量排名,,,持卖单量排名,,
,,,会员简称,成交量,比上一交易日增减,会员简称,持买单量,比上一交易日增减,会员简称,持卖单量,比上一交易日增减
20250916,IF2509,1,中信期货(代客),26014,1741,国泰君安(代客),11678,-730,中信期货(代客),14955,-1533
20250916,IF2509,2,国泰君安(代客),22707,45,中信期货(代客),11580,1099,国泰君安(代客),11057,-473
20250916,IF2509,3,海通期货(代客),10700,533,海通期货(代客),5284,-446,中信建投(代客),4638,793
20250916,IF2509,4,东证期货(代客),9556,-1201,东证期货(代客),4117,-525,东证期货(代客),4531,-183
20250916,IF2509,5,国信期货(代客),6193,24,华泰期货(代客),2688,-4,海通期货(代客),3321,846
20250916,IF2509,6,华闻期货(代客),4609,788,光大期货(代客),2669,-274,国投期货(代客),2917,-1779
20250916,IF2509,7,国投期货(代客),4124,939,国信期货(代客),2625,-431,华泰期货(代客),2729,427
20250916,IF2509,8,中信建投(代客),4074,1095,国投期货(代客),2608,-1121,瑞银期货(代客),2405,-321
20250916,IF2509,9,中泰期货(代客),3842,-126,中信建投(代客),2535,1097,国信期货(代客),2100,-506
20250916,IF2509,10,广发期货(代客),3558,30,银河期货(代客),2221,-199,银河期货(代客),2047,-148
20250916,IF2509,11,银河期货(代客),3553,-461,广发期货(代客),2211,-28,广发期货(代客),1875,-264
20250916,IF2509,12,申银万国(代客),3157,1340,浙商期货(代客),1831,106,平安期货(代客),1796,-115
20250916,IF2509,13,华泰期货(代客),3065,-970,华闻期货(代客),1622,385,华闻期货(代客),1580,398
20250916,IF2509,14,招商期货(代客),2490,502,申银万国(代客),1604,196,申银万国(代客),1568,-879
20250916,IF2509,15,南华期货(代客),2415,237,中泰期货(代客),1461,-138,中金期货(代客),1547,608
20250916,IF2509,16,光大期货(代客),1983,-708,中金期货(代客),1373,-781,中泰期货(代客),1246,-124
20250916,IF2509,17,瑞达期货(代客),1787,-137,南华期货(代客),1364,-798,招商期货(代客),1237,-1094
20250916,IF2509,18,东海期货(代客),1706,713,永安期货(代客),1083,-209,永安期货(代客),1182,-364
20250916,IF2509,19,兴证期货(代客),1682,298,中金财富(代客),1058,-191,摩根大通(代客),1045,-417
20250916,IF2509,20,永安期货(代客),1583,23,兴证期货(代客),1047,-110,东海期货(代客),965,79
20250916,IF2510,1,中信期货(代客),4960,1078,海通期货(代客),3394,159,中信期货(代客),5159,1261
20250916,IF2510,2,海通期货(代客),3662,-94,中信期货(代客),3390,163,国泰君安(代客),2924,126
20250916,IF2510,3,国泰君安(代客),3172,-411,国泰君安(代客),2625,-68,东证期货(代客),2715,434
20250916,IF2510,4,东证期货(代客),2957,174,东证期货(代客),1623,167,华泰期货(代客),2390,59
20250916,IF2510,5,国信期货(代客),1721,789,光大期货(代客),1457,99,国投期货(代客),1834,106
20250916,IF2510,6,南华期货(代客),1121,599,南华期货(代客),1189,385,海通期货(代客),1009,-143
20250916,IF2510,7,一德期货(代客),1050,851,华泰期货(代客),924,105,招商期货(代客),770,24
20250916,IF2510,8,华闻期货(代客),927,369,广发期货(代客),868,116,银河期货(代客),762,210
20250916,IF2510,9,东兴期货(代客),641,182,国信期货(代客),685,272,国信期货(代客),583,3
20250916,IF2510,10,广发期货(代客),585,187,申银万国(代客),626,185,瑞银期货(代客),528,19
20250916,IF2510,11,银河期货(代客),583,163,一德期货(代客),591,382,长江期货(代客),445,154
20250916,IF2510,12,华泰期货(代客),566,-95,大越期货(代客),539,16,兴业期货(代客),422,16
20250916,IF2510,13,五矿期货(代客),445,124,银河期货(代客),488,71,广发期货(代客),389,29
20250916,IF2510,14,光大期货(代客),388,93,中信建投(代客),477,186,申银万国(代客),344,97
20250916,IF2510,15,中信建投(代客),377,211,恒泰期货(代客),461,14,国富期货(代客),306,82
20250916,IF2510,16,申银万国(代客),376,164,华闻期货(代客),379,120,海证期货(代客),297,46
20250916,IF2510,17,长江期货(代客),370,184,招商期货(代客),336,19,南华期货(代客),281,26
20250916,IF2510,18,中泰期货(代客),360,51,永安期货(代客),299,46,光大期货(代客),276,139
20250916,IF2510,19,方正中期(代客),331,159,平安期货(代客),298,-55,中泰期货(代客),256,15
20250916,IF2510,20,国投期货(代客),299,29,金瑞期货(代客),281,49,东兴期货(代客),250,-1
20250916,IF2512,1,中信期货(代客),15123,1639,国泰君安(代客),24019,1487,中信期货(代客),21393,1850
20250916,IF2512,2,国泰君安(代客),13070,1334,中信期货(代客),12241,751,国泰君安(代客),17000,1537
20250916,IF2512,3,海通期货(代客),7372,206,东证期货(代客),4411,742,华泰期货(代客),7726,780
20250916,IF2512,4,国信期货(代客),5520,731,大越期货(代客),4279,93,招商期货(代客),6087,835
20250916,IF2512,5,东证期货(代客),4420,515,海通期货(代客),4241,1339,瑞银期货(代客),5450,216
20250916,IF2512,6,华闻期货(代客),4268,731,一德期货(代客),3796,696,东证期货(代客),5414,844
20250916,IF2512,7,银河期货(代客),2890,559,银河期货(代客),3795,-300,广发期货(代客),4656,171
20250916,IF2512,8,华泰期货(代客),2351,114,广发期货(代客),3631,-77,国投期货(代客),4632,460
20250916,IF2512,9,一德期货(代客),2206,90,永安期货(代客),3493,168,海通期货(代客),4441,803
20250916,IF2512,10,南华期货(代客),2194,914,华泰期货(代客),3417,235,摩根大通(代客),3891,409
20250916,IF2512,11,广发期货(代客),2094,201,国信期货(代客),3051,257,中金期货(代客),3864,-600
20250916,IF2512,12,招商期货(代客),1897,620,国投期货(代客),2985,548,国信期货(代客),3694,71
20250916,IF2512,13,中信建投(代客),1857,786,宝城期货(代客),2790,259,中泰期货(代客),2546,248
20250916,IF2512,14,国投期货(代客),1734,1146,申银万国(代客),2460,99,申银万国(代客),2520,242
20250916,IF2512,15,中泰期货(代客),1577,8,招商期货(代客),2434,144,银河期货(代客),2325,194
20250916,IF2512,16,永安期货(代客),1476,455,浙商期货(代客),2315,336,宏源期货(代客),2249,300
20250916,IF2512,17,瑞达期货(代客),1305,185,中信建投(代客),2234,269,中金财富(代客),1892,38
20250916,IF2512,18,申银万国(代客),1295,459,南华期货(代客),2110,171,方正中期(代客),1818,3
20250916,IF2512,19,浙商期货(代客),1123,228,兴证期货(代客),1582,32,华闻期货(代客),1817,393
20250916,IF2512,20,宏源期货(代客),1041,421,光大期货(代客),1537,-3,永安期货(代客),1597,324
20250916,IF2603,1,中信期货(代客),2973,90,国泰君安(代客),6039,424,海通期货(代客),8705,65
20250916,IF2603,2,海通期货(代客),2541,-84,中信期货(代客),3274,165,中信期货(代客),6843,246
20250916,IF2603,3,国泰君安(代客),2426,-222,银河期货(代客),2114,18,华泰期货(代客),6319,-320
20250916,IF2603,4,东证期货(代客),1916,321,浙商期货(代客),2045,22,国泰君安(代客),3459,192
20250916,IF2603,5,申银万国(代客),1247,1051,国投期货(代客),1879,13,东证期货(代客),2247,214
20250916,IF2603,6,国信期货(代客),1099,171,东证期货(代客),1573,248,瑞银期货(代客),1988,0
20250916,IF2603,7,华闻期货(代客),769,67,海通期货(代客),1376,72,申银万国(代客),1392,1123
20250916,IF2603,8,华泰期货(代客),614,148,大越期货(代客),1162,117,国信期货(代客),864,46
20250916,IF2603,9,银河期货(代客),459,224,广发期货(代客),1128,5,广发期货(代客),822,-27
20250916,IF2603,10,五矿期货(代客),410,-10,国信期货(代客),967,191,银河期货(代客),740,61
20250916,IF2603,11,广发期货(代客),294,24,一德期货(代客),939,25,中金财富(代客),739,89
20250916,IF2603,12,浙商期货(代客),248,-52,华泰期货(代客),933,36,招商期货(代客),697,24
20250916,IF2603,13,融达期货(代客),242,205,建信期货(代客),910,58,中信建投(代客),676,-23
20250916,IF2603,14,中信建投(代客),240,67,国贸期货(代客),880,14,国投期货(代客),552,19
20250916,IF2603,15,中金财富(代客),240,-67,永安期货(代客),848,6,永安期货(代客),483,1
20250916,IF2603,16,中泰期货(代客),202,-22,申银万国(代客),775,-6,中泰期货(代客),463,63
20250916,IF2603,17,宝城期货(代客),189,30,光大期货(代客),739,20,光大期货(代客),428,12
20250916,IF2603,18,兴证期货(代客),177,14,招商期货(代客),696,18,中银期货(代客),404,1
20250916,IF2603,19,大越期货(代客),171,124,平安期货(代客),655,-42,宏源期货(代客),331,5
20250916,IF2603,20,南华期货(代客),167,16,中银期货(代客),652,22,方正中期(代客),327,-11
