交易日,合约,排名,成交量排名,,,持买单量排名,,,持卖单量排名,,
,,,会员简称,成交量,比上一交易日增减,会员简称,持买单量,比上一交易日增减,会员简称,持卖单量,比上一交易日增减
20250418,IC2504,1,中信期货(代客),5132,-7795,国泰君安(代客),0,-2918,国泰君安(代客),0,-2888
20250418,IC2504,2,国泰君安(代客),4971,-5716,南华期货(代客),0,-366,南华期货(代客),0,-106
20250418,IC2504,3,东证期货(代客),2332,-1428,永安期货(代客),0,-730,永安期货(代客),0,-295
20250418,IC2504,4,海通期货(代客),2280,-2446,一德期货(代客),0,-2,一德期货(代客),0,-2
20250418,IC2504,5,国信期货(代客),2054,-1388,中泰期货(代客),0,-390,中泰期货(代客),0,-392
20250418,IC2504,6,华泰期货(代客),997,-1792,光大期货(代客),0,-425,光大期货(代客),0,-464
20250418,IC2504,7,申银万国(代客),989,-319,东海期货(代客),0,-131,东海期货(代客),0,-146
20250418,IC2504,8,华闻期货(代客),940,-1082,浙商期货(代客),0,-131,浙商期货(代客),0,-138
20250418,IC2504,9,银河期货(代客),867,-813,中粮期货(代客),0,-43,中粮期货(代客),0,-49
20250418,IC2504,10,广发期货(代客),842,-597,华泰期货(代客),0,-761,华泰期货(代客),0,-489
20250418,IC2504,11,国投期货(代客),795,-289,五矿期货(代客),0,-162,五矿期货(代客),0,-166
20250418,IC2504,12,光大期货(代客),743,-243,广发期货(代客),0,-335,广发期货(代客),0,-277
20250418,IC2504,13,永安期货(代客),714,-243,信达期货(代客),0,-4,信达期货(代客),0,-23
20250418,IC2504,14,中信建投(代客),674,-41,中信期货(代客),0,-3247,中信期货(代客),0,-2694
20250418,IC2504,15,中银期货(代客),623,-392,金瑞期货(代客),0,-18,金瑞期货(代客),0,-124
20250418,IC2504,16,平安期货(代客),589,67,新世纪(代客),0,-15,新世纪(代客),0,-39
20250418,IC2504,17,宏源期货(代客),539,-383,兴证期货(代客),0,-130,兴证期货(代客),0,-280
20250418,IC2504,18,中泰期货(代客),485,-1016,建信期货(代客),0,-17,建信期货(代客),0,-14
20250418,IC2504,19,南华期货(代客),353,-140,平安期货(代客),0,-427,平安期货(代客),0,-191
20250418,IC2504,20,中金期货(代客),300,277,格林大华(代客),0,-86,格林大华(代客),0,-87
20250418,IC2505,1,中信期货(代客),12784,3790,海通期货(代客),9442,-130,中信期货(代客),10525,2054
20250418,IC2505,2,国泰君安(代客),10369,2471,国泰君安(代客),7585,1156,国泰君安(代客),7003,1421
20250418,IC2505,3,海通期货(代客),5267,-417,中信期货(代客),7400,2096,华泰期货(代客),3375,20
20250418,IC2505,4,东证期货(代客),3913,-477,东证期货(代客),2542,140,东证期货(代客),3114,167
20250418,IC2505,5,国信期货(代客),2420,200,摩根大通(代客),2441,270,海通期货(代客),2455,179
20250418,IC2505,6,华闻期货(代客),1534,292,国信期货(代客),1848,295,山金期货(代客),2145,9
20250418,IC2505,7,银河期货(代客),1240,-124,国投期货(代客),1495,185,国信期货(代客),1966,149
20250418,IC2505,8,瑞达期货(代客),1211,44,华泰期货(代客),1355,-7,招商期货(代客),1924,-4
20250418,IC2505,9,招商期货(代客),1166,-95,银河期货(代客),1253,175,银河期货(代客),1805,287
20250418,IC2505,10,广发期货(代客),1135,-299,中泰期货(代客),1167,313,中银期货(代客),1325,337
20250418,IC2505,11,光大期货(代客),1090,160,申银万国(代客),1116,219,中金财富(代客),1208,-5
20250418,IC2505,12,东兴期货(代客),1035,368,永安期货(代客),1066,211,国投期货(代客),1113,1
20250418,IC2505,13,金元期货(代客),960,438,中信建投(代客),1026,92,海证期货(代客),1101,68
20250418,IC2505,14,兴证期货(代客),795,-99,广发期货(代客),889,80,宝城期货(代客),1044,-15
20250418,IC2505,15,中泰期货(代客),791,183,华闻期货(代客),707,219,华闻期货(代客),910,345
20250418,IC2505,16,华泰期货(代客),785,-1327,光大期货(代客),655,77,弘业期货(代客),807,4
20250418,IC2505,17,中信建投(代客),711,185,平安期货(代客),564,323,光大期货(代客),783,271
20250418,IC2505,18,国投期货(代客),704,-50,东兴期货(代客),561,192,永安期货(代客),772,174
20250418,IC2505,19,申银万国(代客),684,-226,瑞银期货(代客),536,272,广发期货(代客),753,53
20250418,IC2505,20,平安期货(代客),652,158,招商期货(代客),524,-58,东兴期货(代客),611,239
20250418,IC2506,1,中信期货(代客),16178,-201,中信期货(代客),18003,-557,中信期货(代客),20383,-619
20250418,IC2506,2,国泰君安(代客),14296,-52,国泰君安(代客),14763,-33,国泰君安(代客),11042,477
20250418,IC2506,3,海通期货(代客),6572,418,国投期货(代客),7021,-164,海通期货(代客),6896,102
20250418,IC2506,4,东证期货(代客),5909,586,东证期货(代客),5139,278,华泰期货(代客),6308,45
