交易日,合约,排名,成交量排名,,,持买单量排名,,,持卖单量排名,,
,,,会员简称,成交量,比上一交易日增减,会员简称,持买单量,比上一交易日增减,会员简称,持卖单量,比上一交易日增减
20250414,IH2504,1,中信期货(代客),5151,-1625,国泰君安(代客),4220,-1145,中信期货(代客),3784,-794
20250414,IH2504,2,国泰君安(代客),5066,-569,中信期货(代客),2495,-351,国泰君安(代客),3556,-1499
20250414,IH2504,3,海通期货(代客),2412,-595,国信期货(代客),1745,-23,中金期货(代客),1181,-18
20250414,IH2504,4,国信期货(代客),2026,-780,海通期货(代客),1360,-279,东证期货(代客),1126,-62
20250414,IH2504,5,东证期货(代客),1245,-284,东证期货(代客),1163,-199,光大期货(代客),1081,-83
20250414,IH2504,6,银河期货(代客),951,-297,银河期货(代客),1028,-161,国信期货(代客),1053,105
20250414,IH2504,7,光大期货(代客),768,70,南华期货(代客),986,-12,海通期货(代客),1046,-351
20250414,IH2504,8,广发期货(代客),767,-294,光大期货(代客),642,-135,广发期货(代客),1020,48
20250414,IH2504,9,国投期货(代客),683,-68,永安期货(代客),600,-32,银河期货(代客),934,-228
20250414,IH2504,10,华泰期货(代客),594,-96,广发期货(代客),492,123,永安期货(代客),722,-72
20250414,IH2504,11,华闻期货(代客),580,-330,瑞银期货(代客),487,1,华泰期货(代客),632,-17
20250414,IH2504,12,中泰期货(代客),557,-10,中信建投(代客),466,-164,申银万国(代客),577,-36
20250414,IH2504,13,中银期货(代客),449,384,宏源期货(代客),445,25,中信建投(代客),433,-14
20250414,IH2504,14,中信建投(代客),388,-257,华泰期货(代客),385,41,中银期货(代客),413,1
20250414,IH2504,15,宏源期货(代客),342,155,中泰期货(代客),354,2,中泰期货(代客),329,69
20250414,IH2504,16,兴证期货(代客),339,-139,浙商期货(代客),349,-4,招商期货(代客),322,-5
20250414,IH2504,17,新世纪(代客),321,-1,华闻期货(代客),343,-116,华闻期货(代客),295,-92
20250414,IH2504,18,宝城期货(代客),277,-86,金元期货(代客),338,-16,国投期货(代客),274,-48
20250414,IH2504,19,申银万国(代客),258,-52,国投期货(代客),328,-39,宏源期货(代客),247,-61
20250414,IH2504,20,平安期货(代客),257,13,物产中大(代客),242,5,海证期货(代客),201,-31
20250414,IH2506,1,国泰君安(代客),8562,-1572,国泰君安(代客),5745,-979,国泰君安(代客),7499,-7
20250414,IH2506,2,中信期货(代客),7902,-3440,中信期货(代客),4944,-513,广发期货(代客),5513,-48
20250414,IH2506,3,海通期货(代客),4126,-1238,银河期货(代客),2647,-8,中信期货(代客),5091,-509
20250414,IH2506,4,国信期货(代客),2550,-1462,海通期货(代客),2385,307,国投期货(代客),4782,291
20250414,IH2506,5,东证期货(代客),2017,-101,东证期货(代客),1923,82,海通期货(代客),3220,-303
20250414,IH2506,6,银河期货(代客),1662,-654,中泰期货(代客),1538,-81,瑞银期货(代客),2332,1
20250414,IH2506,7,国投期货(代客),1469,-939,广发期货(代客),1534,-171,光大期货(代客),1634,5
20250414,IH2506,8,光大期货(代客),1318,588,国投期货(代客),1379,-18,东证期货(代客),1474,-49
20250414,IH2506,9,华闻期货(代客),1285,-712,国信期货(代客),1374,-172,国信期货(代客),1187,-280
20250414,IH2506,10,中信建投(代客),1252,51,光大期货(代客),1228,563,华泰期货(代客),1010,-62
20250414,IH2506,11,华泰期货(代客),1144,-223,南华期货(代客),949,-13,银河期货(代客),921,-62
20250414,IH2506,12,广发期货(代客),1119,-737,华泰期货(代客),928,-54,宏源期货(代客),836,86
20250414,IH2506,13,招商期货(代客),1013,94,招商期货(代客),906,123,招商期货(代客),752,-50
20250414,IH2506,14,东方财富(代客),917,-227,中信建投(代客),872,46,华闻期货(代客),742,-122
20250414,IH2506,15,中泰期货(代客),909,-181,中银期货(代客),818,-4,中信建投(代客),680,28
20250414,IH2506,16,东吴期货(代客),539,-69,永安期货(代客),766,-78,中金期货(代客),651,0
20250414,IH2506,17,徽商期货(代客),538,-140,华闻期货(代客),679,-139,宝城期货(代客),345,-28
20250414,IH2506,18,宏源期货(代客),529,2,海证期货(代客),655,-25,中银期货(代客),330,-14
20250414,IH2506,19,东海期货(代客),527,-43,平安期货(代客),629,-7,中泰期货(代客),325,-120
20250414,IH2506,20,永安期货(代客),478,-242,浙商期货(代客),611,-15,中金财富(代客),287,102
20250414,IH2509,1,国泰君安(代客),1790,-85,国泰君安(代客),1074,-40,广发期货(代客),3018,-169
20250414,IH2509,2,中信期货(代客),1736,-302,中信期货(代客),954,-127,国泰君安(代客),2631,-426
20250414,IH2509,3,海通期货(代客),1008,-187,银河期货(代客),691,-21,中信期货(代客),2134,233
20250414,IH2509,4,国投期货(代客),608,-130,国信期货(代客),681,39,海通期货(代客),1716,-361
20250414,IH2509,5,华闻期货(代客),426,-440,南华期货(代客),677,-1,华泰期货(代客),1680,21
20250414,IH2509,6,五矿期货(代客),297,33,永安期货(代客),663,2,东证期货(代客),1046,-58
20250414,IH2509,7,东证期货(代客),290,-106,广发期货(代客),659,-20,国投期货(代客),917,18
20250414,IH2509,8,广发期货(代客),273,105,东证期货(代客),649,-62,光大期货(代客),817,-15
20250414,IH2509,9,宏源期货(代客),242,-6,国投期货(代客),610,-4,瑞银期货(代客),610,0
20250414,IH2509,10,华泰期货(代客),241,26,海通期货(代客),600,-339,宝城期货(代客),442,23
20250414,IH2509,11,国信期货(代客),208,-281,光大期货(代客),534,13,银河期货(代客),338,3
20250414,IH2509,12,浙商期货(代客),133,-5,中信建投(代客),522,-5,海证期货(代客),284,-16
20250414,IH2509,13,光大期货(代客),126,-23,申银万国(代客),509,-4,国信期货(代客),253,-11
