交易日,合约,排名,成交量排名,,,持买单量排名,,,持卖单量排名,,
,,,会员简称,成交量,比上一交易日增减,会员简称,持买单量,比上一交易日增减,会员简称,持卖单量,比上一交易日增减
20250422,IF2505,1,国泰君安(代客),7619,-632,海通期货(代客),8631,750,中信期货(代客),8000,619
20250422,IF2505,2,中信期货(代客),7073,-385,国泰君安(代客),6197,154,华泰期货(代客),7167,91
20250422,IF2505,3,海通期货(代客),3490,498,中信期货(代客),5906,720,国泰君安(代客),6048,281
20250422,IF2505,4,东证期货(代客),2657,-98,瑞银期货(代客),4316,36,海通期货(代客),3291,260
20250422,IF2505,5,国信期货(代客),1759,-340,东证期货(代客),2242,-90,广发期货(代客),3013,-39
20250422,IF2505,6,华闻期货(代客),1483,-173,申银万国(代客),1536,-5,中银期货(代客),2970,-14
20250422,IF2505,7,中信建投(代客),1260,-423,国信期货(代客),1478,-391,东证期货(代客),2141,-377
20250422,IF2505,8,招商期货(代客),1007,26,浙商期货(代客),1246,362,国信期货(代客),1388,138
20250422,IF2505,9,浙商期货(代客),951,494,华泰期货(代客),1213,-43,国富期货(代客),1260,4
20250422,IF2505,10,广发期货(代客),923,-189,广发期货(代客),1190,-20,银河期货(代客),1210,29
20250422,IF2505,11,光大期货(代客),802,-230,光大期货(代客),1035,-4,国投期货(代客),1118,-42
20250422,IF2505,12,银河期货(代客),778,-154,西南期货(代客),950,11,弘业期货(代客),775,-53
20250422,IF2505,13,华泰期货(代客),616,-152,中金期货(代客),933,343,华闻期货(代客),698,-106
20250422,IF2505,14,上海东亚(代客),579,455,银河期货(代客),903,21,永安期货(代客),650,-75
20250422,IF2505,15,瑞达期货(代客),515,-224,中信建投(代客),841,-297,南华期货(代客),546,46
20250422,IF2505,16,永安期货(代客),488,-79,华闻期货(代客),753,-175,招商期货(代客),545,-11
20250422,IF2505,17,兴证期货(代客),483,-65,永安期货(代客),636,-83,中泰期货(代客),541,-44
20250422,IF2505,18,中泰期货(代客),452,-163,中粮期货(代客),556,-8,申银万国(代客),514,-2
20250422,IF2505,19,南华期货(代客),411,-376,招商期货(代客),554,-196,中信建投(代客),447,-79
20250422,IF2505,20,华鑫期货(代客),364,70,金元期货(代客),494,-33,光大期货(代客),445,-58
20250422,IF2506,1,国泰君安(代客),11745,-828,国泰君安(代客),28788,-918,中信期货(代客),32632,-27
20250422,IF2506,2,中信期货(代客),11364,-700,中信期货(代客),10204,-309,国泰君安(代客),14919,-789
20250422,IF2506,3,海通期货(代客),5089,-657,海通期货(代客),9077,472,国投期货(代客),10967,-336
20250422,IF2506,4,东证期货(代客),5085,-424,东证期货(代客),5979,49,东证期货(代客),7946,-524
20250422,IF2506,5,国信期货(代客),3105,-717,国投期货(代客),5303,-328,招商期货(代客),6337,-411
20250422,IF2506,6,国投期货(代客),2276,-613,华泰期货(代客),4774,95,广发期货(代客),5105,-99
20250422,IF2506,7,银河期货(代客),1911,-56,银河期货(代客),4023,52,华泰期货(代客),4609,67
20250422,IF2506,8,华闻期货(代客),1566,-746,永安期货(代客),3193,-148,海通期货(代客),4304,547
20250422,IF2506,9,广发期货(代客),1533,-494,申银万国(代客),2760,-159,申银万国(代客),3781,54
20250422,IF2506,10,华泰期货(代客),1512,-392,广发期货(代客),2575,-274,国信期货(代客),3141,-629
20250422,IF2506,11,招商期货(代客),1455,-84,宝城期货(代客),2368,-27,中信建投(代客),2483,228
