交易日,合约,排名,成交量排名,,,持买单量排名,,,持卖单量排名,,
,,,会员简称,成交量,比上一交易日增减,会员简称,持买单量,比上一交易日增减,会员简称,持卖单量,比上一交易日增减
20260421,IF2605,1,中信期货(代客),6798,-1997,国泰君安(代客),7892,-81,中信期货(代客),6117,-1027
20260421,IF2605,2,国泰君安(代客),6600,-1115,中信期货(代客),4032,-875,国泰君安(代客),4983,-511
20260421,IF2605,3,海通期货(代客),3379,-366,海通期货(代客),2757,-505,中金期货(代客),3739,257
20260421,IF2605,4,东证期货(代客),3322,-454,东证期货(代客),1800,-304,海通期货(代客),3500,-204
20260421,IF2605,5,国信期货(代客),1218,-690,浙商期货(代客),1775,-109,中银期货(代客),1871,27
20260421,IF2605,6,银河期货(代客),1146,-133,光大期货(代客),1688,74,东证期货(代客),1443,-524
20260421,IF2605,7,广发期货(代客),905,-306,华泰期货(代客),1508,-51,摩根大通(代客),1222,-8
20260421,IF2605,8,浙商期货(代客),882,-669,银河期货(代客),1238,-62,永安期货(代客),727,-9
20260421,IF2605,9,中泰期货(代客),782,-329,广发期货(代客),953,-32,银河期货(代客),725,100
20260421,IF2605,10,光大期货(代客),780,-83,瑞银期货(代客),864,7,国富期货(代客),692,0
20260421,IF2605,11,兴证期货(代客),622,10,国信期货(代客),764,-196,国信期货(代客),633,-162
20260421,IF2605,12,华闻期货(代客),616,-171,永安期货(代客),598,55,中信建投(代客),533,-16
20260421,IF2605,13,永安期货(代客),486,-97,中信建投(代客),548,8,招商期货(代客),528,24
20260421,IF2605,14,华泰期货(代客),465,-220,招商期货(代客),464,17,广发期货(代客),510,-77
20260421,IF2605,15,招商期货(代客),453,-116,中粮期货(代客),458,88,申银万国(代客),500,29
20260421,IF2605,16,瑞达期货(代客),442,-13,申银万国(代客),414,-25,中泰期货(代客),484,82
20260421,IF2605,17,中金财富(代客),423,-198,南华期货(代客),405,-4,国投期货(代客),448,18
20260421,IF2605,18,中金期货(代客),357,181,中泰期货(代客),392,74,光大期货(代客),413,-242
20260421,IF2605,19,申银万国(代客),348,-65,国富期货(代客),366,2,华闻期货(代客),389,-153
20260421,IF2605,20,方正中期(代客),318,22,平安期货(代客),360,0,中金财富(代客),373,-37
20260421,IF2606,1,中信期货(代客),17189,-2592,国泰君安(代客),23962,-873,中信期货(代客),21867,-1687
20260421,IF2606,2,国泰君安(代客),13335,-888,中信期货(代客),14949,-900,国泰君安(代客),14435,-914
20260421,IF2606,3,海通期货(代客),6731,-143,海通期货(代客),7436,-1085,华泰期货(代客),9443,-210
20260421,IF2606,4,东证期货(代客),6300,-608,东证期货(代客),6156,-125,国投期货(代客),6636,-403
20260421,IF2606,5,国信期货(代客),3035,-545,华泰期货(代客),4363,-384,东证期货(代客),6335,-603
20260421,IF2606,6,国投期货(代客),2882,-376,广发期货(代客),3822,268,银河期货(代客),5829,-55
20260421,IF2606,7,中信建投(代客),2380,-204,国投期货(代客),3592,-323,海通期货(代客),4996,-538
20260421,IF2606,8,广发期货(代客),2251,49,永安期货(代客),3497,-31,瑞银期货(代客),4678,0
20260421,IF2606,9,华泰期货(代客),2218,-871,大越期货(代客),3450,11,招商期货(代客),4480,-53
20260421,IF2606,10,银河期货(代客),2160,-169,银河期货(代客),3215,-71,摩根大通(代客),3902,0
20260421,IF2606,11,华闻期货(代客),2157,-342,浙商期货(代客),3006,-30,国信期货(代客),3840,-200
20260421,IF2606,12,中泰期货(代客),1969,-208,兴证期货(代客),2655,-76,申银万国(代客),3353,-54
20260421,IF2606,13,光大期货(代客),1649,-81,南华期货(代客),2439,-91,中金财富(代客),3269,19
20260421,IF2606,14,东吴期货(代客),1441,-69,光大期货(代客),2329,-131,中信建投(代客),3114,-381
20260421,IF2606,15,永安期货(代客),1338,-211,申银万国(代客),2277,27,中金期货(代客),2918,-25
20260421,IF2606,16,南华期货(代客),1335,-29,国信期货(代客),2191,-257,广发期货(代客),2766,195
20260421,IF2606,17,中金财富(代客),1318,-64,宝城期货(代客),2021,-8,光大期货(代客),2743,-398
20260421,IF2606,18,招商期货(代客),1158,107,中信建投(代客),1845,-341,永安期货(代客),2217,41
20260421,IF2606,19,兴证期货(代客),1100,-504,招商期货(代客),1782,5,平安期货(代客),2170,-12
20260421,IF2606,20,申银万国(代客),1093,6,中泰期货(代客),1691,-198,中粮期货(代客),1784,-29
20260421,IF2609,1,中信期货(代客),3325,-1483,国泰君安(代客),12271,-446,华泰期货(代客),11440,16
20260421,IF2609,2,国泰君安(代客),2796,-1323,中信期货(代客),6383,-478,中信期货(代客),7904,-279
20260421,IF2609,3,海通期货(代客),2709,-1343,中金期货(代客),5250,7,国泰君安(代客),6096,-306
20260421,IF2609,4,东证期货(代客),2032,-194,海通期货(代客),2783,-609,海通期货(代客),5556,-926
20260421,IF2609,5,国信期货(代客),1262,-207,浙商期货(代客),2694,-30,方正中期(代客),3648,32
20260421,IF2609,6,华闻期货(代客),789,-138,大越期货(代客),2413,1,瑞银期货(代客),3032,69
20260421,IF2609,7,五矿期货(代客),555,255,银河期货(代客),2331,-24,广发期货(代客),2887,2
20260421,IF2609,8,中泰期货(代客),526,-336,广发期货(代客),1967,9,东证期货(代客),2489,-526
20260421,IF2609,9,国投期货(代客),376,-305,国投期货(代客),1941,-46,申银万国(代客),2460,4
20260421,IF2609,10,中金财富(代客),363,115,东证期货(代客),1884,-396,招商期货(代客),2356,-28
20260421,IF2609,11,港信期货(代客),351,140,中银期货(代客),1819,7,摩根大通(代客),1669,0
20260421,IF2609,12,光大期货(代客),332,31,华泰期货(代客),1595,-3,国信期货(代客),1668,253
20260421,IF2609,13,融达期货(代客),278,-2,申银万国(代客),1391,4,银河期货(代客),1375,-25
20260421,IF2609,14,银河期货(代客),257,-452,兴证期货(代客),1061,0,国投期货(代客),1297,52
20260421,IF2609,15,南华期货(代客),244,-49,光大期货(代客),995,46,宏源期货(代客),1106,-9
20260421,IF2609,16,华泰期货(代客),225,-172,长江期货(代客),985,18,中信建投(代客),1039,-8
20260421,IF2609,17,广发期货(代客),221,-132,平安期货(代客),951,-13,光大期货(代客),970,-14
20260421,IF2609,18,招商期货(代客),190,-203,中金财富(代客),881,290,中金财富(代客),873,7
20260421,IF2609,19,中信建投(代客),188,-159,中信建投(代客),809,-38,华闻期货(代客),731,-21
20260421,IF2609,20,浙商期货(代客),183,-127,方正中期(代客),769,-9,永安期货(代客),714,12
