date,sh_margin_y,sz_margin_y,total_margin_y,sh_change_y,sh_change_pct,sz_change_y,sz_change_pct,total_change_y,total_change_pct,source,sample_status
2014-07-09,2689.76908835,1468.58751178,4158.35660013,12.05848872,0.45032830,8.00009724,0.54773149,20.05858596,0.48470617,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2014-07-10,2701.50328048,1479.18438249,4180.68766297,11.73419213,0.43625277,10.59687071,0.72156890,22.33106284,0.53701654,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2014-07-11,2703.36177205,1484.34713823,4187.70891028,1.85849157,0.06879472,5.16275574,0.34902719,7.02124731,0.16794479,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2014-07-14,2716.92944012,1497.05817334,4213.98761346,13.56766807,0.50188133,12.71103511,0.85633844,26.27870318,0.62751981,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2014-07-15,2723.82809571,1503.98955359,4227.81764930,6.89865559,0.25391368,6.93138025,0.46300006,13.83003584,0.32819356,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2014-07-16,2736.77477762,1511.07413961,4247.84891723,12.94668191,0.47531200,7.08458602,0.47105287,20.03126793,0.47379688,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2014-07-17,2740.21765613,1514.53736609,4254.75502222,3.44287851,0.12580058,3.46322648,0.22918971,6.90610499,0.16257888,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2014-07-18,2730.67071370,1506.56631387,4237.23702757,-9.54694243,-0.34840088,-7.97105222,-0.52630278,-17.51799465,-0.41172746,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2014-07-21,2728.00679038,1511.22355870,4239.23034908,-2.66392332,-0.09755564,4.65724483,0.30912976,1.99332151,0.04704296,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2014-07-22,2738.82387833,1514.33243819,4253.15631652,10.81708795,0.39651983,3.10887949,0.20571936,13.92596744,0.32850226,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2014-07-23,2757.45037661,1528.61324301,4286.06361962,18.62649828,0.68009113,14.28080482,0.94304292,32.90730310,0.77371488,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2014-07-24,2773.37816759,1535.04405640,4308.42222399,15.92779098,0.57762747,6.43081339,0.42069591,22.35860437,0.52165825,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2014-07-25,2763.38715895,1534.00798150,4297.39514045,-9.99100864,-0.36024689,-1.03607490,-0.06749480,-11.02708354,-0.25594250,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2014-07-28,2757.92314276,1522.56189541,4280.48503817,-5.46401619,-0.19772894,-11.44608609,-0.74615558,-16.91010228,-0.39349657,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2014-07-29,2774.36563438,1528.33431488,4302.69994926,16.44249162,0.59619107,5.77241947,0.37912544,22.21491109,0.51898116,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2014-07-30,2811.91829508,1545.90068304,4357.81897812,37.55266070,1.35355846,17.56636816,1.14937995,55.11902886,1.28103353,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2014-07-31,2834.72878022,1565.53677865,4400.26555887,22.81048514,0.81120725,19.63609561,1.27020421,42.44658075,0.97403267,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2014-08-01,2828.07951055,1564.53118772,4392.61069827,-6.64926967,-0.23456458,-1.00559093,-0.06423298,-7.65486060,-0.17396361,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2014-08-04,2856.98012007,1577.88137497,4434.86149504,28.90060952,1.02191644,13.35018725,0.85330272,42.25079677,0.96186072,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2014-08-05,2880.90413294,1590.16516470,4471.06929764,23.92401287,0.83738815,12.28378973,0.77849894,36.20780260,0.81643593,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2014-08-06,2916.15855527,1605.02620399,4521.18475926,35.25442233,1.22372772,14.86103929,0.93455948,50.11546162,1.12088313,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2014-08-07,2947.18230086,1615.86436400,4563.04666486,31.02374559,1.06385661,10.83816001,0.67526374,41.86190560,0.92590566,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2014-08-08,2958.37518089,1617.73588797,4576.11106886,11.19288003,0.37978241,1.87152397,0.11582185,13.06440400,0.28630880,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2014-08-11,2974.15010530,1628.52733564,4602.67744094,15.77492441,0.53322934,10.79144767,0.66707104,26.56637208,0.58054474,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2014-08-12,3004.55598098,1649.74841167,4654.30439265,30.40587568,1.02233830,21.22107603,1.30308381,51.62695171,1.12167217,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2014-08-13,3041.60550816,1674.61113601,4716.21664417,37.04952718,1.23311156,24.86272434,1.50706157,61.91225152,1.33021492,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2014-08-14,3072.93179271,1691.34129287,4764.27308558,31.32628455,1.02992595,16.73015686,0.99904727,48.05644141,1.01896170,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2014-08-15,3085.05667412,1694.86106208,4779.91773620,12.12488141,0.39457047,3.51976921,0.20810520,15.64465062,0.32837435,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2014-08-18,3111.44915581,1717.87204800,4829.32120381,26.39248169,0.85549423,23.01098592,1.35769158,49.40346761,1.03356314,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2014-08-19,3140.00082686,1728.47992920,4868.48075606,28.55167105,0.91763258,10.60788120,0.61750124,39.15955225,0.81087073,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2014-08-20,3169.19893355,1747.87344145,4917.07237500,29.19810669,0.92987576,19.39351225,1.12199812,48.59161894,0.99808588,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2014-08-21,3197.81417111,1767.90093199,4965.71510310,28.61523756,0.90291705,20.02749054,1.14582040,48.64272810,0.98926199,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2014-08-22,3207.12615102,1775.95643285,4983.08258387,9.31197991,0.29119828,8.05550086,0.45565341,17.36748077,0.34974783,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2014-08-25,3226.92875254,1797.50871827,5024.43747081,19.80260152,0.61745627,21.55228542,1.21355935,41.35488694,0.82990571,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2014-08-26,3246.39044384,1816.87145410,5063.26189794,19.46169130,0.60310260,19.36273583,1.07719844,38.82442713,0.77271192,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2014-08-27,3270.33468171,1832.63199094,5102.96667265,23.94423787,0.73756494,15.76053684,0.86745470,39.70477471,0.78417383,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2014-08-28,3319.74283614,1861.79508950,5181.53792564,49.40815443,1.51079811,29.16309856,1.59132323,78.57125299,1.53971715,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2014-08-29,3330.28014188,1870.66201291,5200.94215479,10.53730574,0.31741331,8.86692341,0.47625668,19.40422915,0.37448783,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2014-09-01,3349.93392377,1891.48341022,5241.41733399,19.65378189,0.59015401,20.82139731,1.11304967,40.47517920,0.77822783,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2014-09-02,3343.04257645,1889.88952878,5232.93210523,-6.89134732,-0.20571592,-1.59388144,-0.08426621,-8.48522876,-0.16188806,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2014-09-03,3344.51881572,1891.82008296,5236.33889868,1.47623927,0.04415855,1.93055418,0.10215169,3.40679345,0.06510296,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2014-09-04,3376.16642418,1915.99924958,5292.16567376,31.64760846,0.94625297,24.17916662,1.27809018,55.82677508,1.06614137,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2014-09-05,3371.14774267,1922.30401519,5293.45175786,-5.01868151,-0.14865030,6.30476561,0.32905888,1.28608410,0.02430166,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2014-09-09,3424.44319645,1949.52306356,5373.96626001,53.29545378,1.58092904,27.21904837,1.41595961,80.51450215,1.52102080,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2014-09-10,3470.84945437,1978.04122291,5448.89067728,46.40625792,1.35514755,28.51815935,1.46282749,74.92441727,1.39421079,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2014-09-11,3513.56901278,2006.27702338,5519.84603616,42.71955841,1.23080989,28.23580047,1.42746269,70.95535888,1.30219825,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2014-09-12,3545.92937514,2017.90280729,5563.83218243,32.36036236,0.92101115,11.62578391,0.57947052,43.98614627,0.79687270,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2014-09-15,3601.55185805,2054.22474650,5655.77660455,55.62248291,1.56862918,36.32193921,1.79998457,91.94442212,1.65253766,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2014-09-16,3645.61939383,2067.78495582,5713.40434965,44.06753578,1.22357077,13.56020932,0.66011323,57.62774510,1.01891834,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2014-09-17,3680.35491871,2081.99324898,5762.34816769,34.73552488,0.95280174,14.20829316,0.68712625,48.94381804,0.85664894,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2014-09-18,3710.22528916,2093.95171107,5804.17700023,29.87037045,0.81161657,11.95846209,0.57437564,41.82883254,0.72589908,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2014-09-19,3714.14736256,2096.64826746,5810.79563002,3.92207340,0.10570984,2.69655639,0.12877835,6.61862979,0.11403218,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2014-09-22,3776.41662610,2133.81690141,5910.23352751,62.26926354,1.67654262,37.16863395,1.77276439,99.43789749,1.71126131,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2014-09-23,3804.99940014,2164.33330722,5969.33270736,28.58277404,0.75687555,30.51640581,1.43013235,59.09917985,0.99994661,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2014-09-24,3880.77718595,2216.50790476,6097.28509071,75.77778581,1.99153214,52.17459754,2.41065447,127.95238335,2.14349559,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2014-09-25,3931.51191091,2256.81032296,6188.32223387,50.73472496,1.30733414,40.30241820,1.81828443,91.03714316,1.49307670,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2014-09-26,3951.31055448,2272.06882365,6223.37937813,19.79864357,0.50358854,15.25850069,0.67610913,35.05714426,0.56650483,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2014-09-29,3930.42488212,2263.68010070,6194.10498282,-20.88567236,-0.52857582,-8.38872295,-0.36921078,-29.27439531,-0.47039387,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2014-09-30,3862.27534354,2211.83132346,6074.10666700,-68.14953858,-1.73389750,-51.84877724,-2.29046398,-119.99831582,-1.93729871,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2014-10-08,3973.96842118,2282.08036824,6256.04878942,111.69307764,2.89189837,70.24904478,3.17605796,181.94212242,2.99537253,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2014-10-09,4035.98187437,2327.33934061,6363.32121498,62.01345319,1.56049185,45.25897237,1.98323306,107.27242556,1.71469931,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2014-10-10,4074.59730065,2352.40705935,6427.00436000,38.61542628,0.95677898,25.06771874,1.07709771,63.68314502,1.00078470,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2014-10-13,4138.17989559,2387.18075412,6525.36064971,63.58259494,1.56046329,34.77369477,1.47821758,98.35628971,1.53035978,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2014-10-14,4179.13475124,2410.97505816,6590.10980940,40.95485565,0.98968282,23.79430404,0.99675335,64.74915969,0.99226944,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2014-10-15,4222.66917101,2437.08517436,6659.75434537,43.53441977,1.04170893,26.11011620,1.08296915,69.64453597,1.05680388,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2014-10-16,4245.30873677,2440.07042999,6685.37916676,22.63956576,0.53614349,2.98525563,0.12249287,25.62482139,0.38477127,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2014-10-17,4253.11288395,2439.31556370,6692.42844765,7.80414718,0.18382991,-0.75486629,-0.03093625,7.04928089,0.10544325,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2014-10-20,4278.24766563,2452.20110697,6730.44877260,25.13478168,0.59097377,12.88554327,0.52824421,38.02032495,0.56810955,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2014-10-21,4303.06864259,2463.65692928,6766.72557187,24.82097696,0.58016690,11.45582231,0.46716488,36.27679927,0.53899525,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2014-10-22,4328.71031115,2478.33277989,6807.04309104,25.64166856,0.59589262,14.67585061,0.59569376,40.31751917,0.59582022,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2014-10-23,4369.85726360,2503.70954468,6873.56680828,41.14695245,0.95055916,25.37676479,1.02394501,66.52371724,0.97727775,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2014-10-24,4390.35804092,2513.32983613,6903.68787705,20.50077732,0.46914066,9.62029145,0.38424151,30.12106877,0.43821599,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2014-10-27,4417.44151692,2529.16459729,6946.60611421,27.08347600,0.61688536,15.83476116,0.63003116,42.91823716,0.62167117,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
