交易日,合约,排名,成交量排名,,,持买单量排名,,,持卖单量排名,,
,,,会员简称,成交量,比上一交易日增减,会员简称,持买单量,比上一交易日增减,会员简称,持卖单量,比上一交易日增减
20250526,IH2506,1,中信期货(代客),11598,-927,国泰君安(代客),6795,-1380,国泰君安(代客),9486,-981
20250526,IH2506,2,国泰君安(代客),10209,-2267,中信期货(代客),6462,-1220,中信期货(代客),5527,-702
20250526,IH2506,3,海通期货(代客),5257,-192,东证期货(代客),3028,-311,广发期货(代客),4888,-882
20250526,IH2506,4,东证期货(代客),4146,-580,中泰期货(代客),2585,-76,国投期货(代客),2623,-76
20250526,IH2506,5,广发期货(代客),2494,19,海通期货(代客),2498,-275,东证期货(代客),2518,-289
20250526,IH2506,6,国信期货(代客),2286,-648,国信期货(代客),1892,5,中金期货(代客),2113,868
20250526,IH2506,7,银河期货(代客),2107,-387,银河期货(代客),1669,27,银河期货(代客),2017,-190
20250526,IH2506,8,华泰期货(代客),1749,-435,华泰期货(代客),1466,-42,海通期货(代客),1985,-452
20250526,IH2506,9,国投期货(代客),1707,-84,国投期货(代客),1373,-209,瑞银期货(代客),1660,-9
20250526,IH2506,10,华闻期货(代客),1343,-233,南华期货(代客),1186,68,中银期货(代客),1611,-103
20250526,IH2506,11,中金期货(代客),1171,404,永安期货(代客),1149,-47,华泰期货(代客),1451,-205
20250526,IH2506,12,中信建投(代客),1128,-249,广发期货(代客),1123,-482,国信期货(代客),1299,-163
20250526,IH2506,13,中泰期货(代客),1082,-188,中金财富(代客),1050,57,光大期货(代客),1132,-203
20250526,IH2506,14,平安期货(代客),1066,197,中信建投(代客),952,-87,宏源期货(代客),942,-13
20250526,IH2506,15,金元期货(代客),991,104,光大期货(代客),927,-47,招商期货(代客),750,-20
20250526,IH2506,16,光大期货(代客),888,-227,申银万国(代客),917,120,永安期货(代客),701,-95
20250526,IH2506,17,永安期货(代客),802,-230,华闻期货(代客),771,130,宝城期货(代客),575,-64
20250526,IH2506,18,南华期货(代客),757,-224,东吴期货(代客),770,12,华闻期货(代客),525,-67
20250526,IH2506,19,东方财富(代客),722,-243,招商期货(代客),691,-58,中信建投(代客),517,-15
20250526,IH2506,20,招商期货(代客),672,-342,宏源期货(代客),654,-112,中金财富(代客),512,31
20250526,IH2509,1,中信期货(代客),3373,517,中信期货(代客),1896,24,中信期货(代客),3930,27
20250526,IH2509,2,国泰君安(代客),2498,-292,国泰君安(代客),1672,-246,海通期货(代客),2549,-97
20250526,IH2509,3,海通期货(代客),1334,11,国信期货(代客),1163,-10,华泰期货(代客),2160,-75
20250526,IH2509,4,广发期货(代客),1098,653,永安期货(代客),1001,-21,国泰君安(代客),2041,-244
20250526,IH2509,5,国信期货(代客),1070,60,海通期货(代客),869,39,广发期货(代客),1825,824
20250526,IH2509,6,国投期货(代客),809,-83,南华期货(代客),776,0,光大期货(代客),1572,-19
20250526,IH2509,7,东证期货(代客),610,-242,广发期货(代客),757,30,国投期货(代客),1209,-160
20250526,IH2509,8,渤海期货(代客),558,442,东证期货(代客),752,-134,东证期货(代客),1200,-88
20250526,IH2509,9,华闻期货(代客),552,-134,华泰期货(代客),727,-21,宝城期货(代客),760,7
20250526,IH2509,10,华泰期货(代客),370,36,银河期货(代客),676,25,国信期货(代客),741,-50
20250526,IH2509,11,瑞达期货(代客),327,-136,中信建投(代客),599,-31,银河期货(代客),610,-2
20250526,IH2509,12,银河期货(代客),297,-19,申银万国(代客),586,40,中信建投(代客),376,0
20250526,IH2509,13,金元期货(代客),289,65,光大期货(代客),562,19,瑞银期货(代客),304,-7
20250526,IH2509,14,中信建投(代客),277,-3,平安期货(代客),491,26,华闻期货(代客),295,-25
20250526,IH2509,15,光大期货(代客),276,-68,中财期货(代客),466,9,宏源期货(代客),237,0
20250526,IH2509,16,中泰期货(代客),217,-69,国投期货(代客),451,-107,方正中期(代客),228,-12
20250526,IH2509,17,五矿期货(代客),164,-146,东方财富(代客),391,12,东海期货(代客),188,-23
20250526,IH2509,18,永安期货(代客),157,52,中泰期货(代客),384,-74,招商期货(代客),156,0
20250526,IH2509,19,招商期货(代客),133,-63,东吴期货(代客),370,19,东吴期货(代客),153,-2
20250526,IH2509,20,恒力期货(代客),129,117,五矿期货(代客),369,-40,国联期货(代客),144,-7
