交易日,合约,排名,成交量排名,,,持买单量排名,,,持卖单量排名,,
,,,会员简称,成交量,比上一交易日增减,会员简称,持买单量,比上一交易日增减,会员简称,持卖单量,比上一交易日增减
20260603,IC2606,1,中信期货(代客),45530,-2243,国泰君安(代客),23981,496,中信期货(代客),27718,-1363
20260603,IC2606,2,国泰君安(代客),36977,-1521,中信期货(代客),19947,-1533,国泰君安(代客),18696,-127
20260603,IC2606,3,海通期货(代客),12681,1963,银河期货(代客),6893,57,海通期货(代客),12954,-741
20260603,IC2606,4,中泰期货(代客),8588,-205,东证期货(代客),6762,-264,瑞银期货(代客),6213,-337
20260603,IC2606,5,东证期货(代客),8324,-390,海通期货(代客),4724,-230,华泰期货(代客),6086,-461
20260603,IC2606,6,华闻期货(代客),6585,164,国信期货(代客),4321,-75,东证期货(代客),5730,-394
20260603,IC2606,7,银河期货(代客),5457,194,招商期货(代客),4313,-328,银河期货(代客),5357,-268
20260603,IC2606,8,国信期货(代客),5205,166,华泰期货(代客),3550,-229,广发期货(代客),3285,-199
20260603,IC2606,9,华泰期货(代客),5112,260,中泰期货(代客),2924,-411,申银万国(代客),3042,-83
20260603,IC2606,10,瑞达期货(代客),3446,-77,永安期货(代客),2738,-59,中泰期货(代客),2668,-259
20260603,IC2606,11,中信建投(代客),3291,484,华闻期货(代客),2281,-289,国投期货(代客),2589,-210
20260603,IC2606,12,广发期货(代客),3030,-531,中信建投(代客),2270,56,国信期货(代客),2419,166
20260603,IC2606,13,光大期货(代客),2962,-436,光大期货(代客),2203,28,华闻期货(代客),2266,-172
20260603,IC2606,14,五矿期货(代客),2441,-143,广发期货(代客),2180,155,招商期货(代客),2139,-160
20260603,IC2606,15,招商期货(代客),2146,5,国投期货(代客),2049,-203,永安期货(代客),2110,-19
20260603,IC2606,16,平安期货(代客),2127,-153,宏源期货(代客),2033,-112,光大期货(代客),1909,276
20260603,IC2606,17,永安期货(代客),2116,-131,申银万国(代客),1978,-32,中信建投(代客),1860,117
20260603,IC2606,18,浙商期货(代客),2102,343,中金财富(代客),1810,-81,中金财富(代客),1859,-140
20260603,IC2606,19,兴证期货(代客),2043,-376,南华期货(代客),1630,17,兴业期货(代客),1508,-13
20260603,IC2606,20,国投期货(代客),2029,-17,平安期货(代客),1601,-14,平安期货(代客),1498,-343
20260603,IC2607,1,中信期货(代客),3054,69,中信期货(代客),2008,109,国泰君安(代客),1876,114
20260603,IC2607,2,海通期货(代客),2492,213,国泰君安(代客),1432,241,国信期货(代客),1819,-57
20260603,IC2607,3,国泰君安(代客),2421,-267,宝城期货(代客),1311,1,中信期货(代客),1465,153
20260603,IC2607,4,东证期货(代客),1543,249,浙商期货(代客),684,35,广发期货(代客),671,8
20260603,IC2607,5,国信期货(代客),666,-41,海通期货(代客),661,-350,中金期货(代客),627,0
20260603,IC2607,6,华闻期货(代客),399,48,国联期货(代客),612,-1,海通期货(代客),592,-366
20260603,IC2607,7,银河期货(代客),297,-82,东证期货(代客),544,-113,东证期货(代客),396,-142
20260603,IC2607,8,华泰期货(代客),260,14,招商期货(代客),446,24,宏源期货(代客),384,21
20260603,IC2607,9,广发期货(代客),244,-313,大地期货(代客),365,230,中银期货(代客),382,7
20260603,IC2607,10,瑞达期货(代客),243,178,一德期货(代客),350,0,银河期货(代客),340,-61
20260603,IC2607,11,大地期货(代客),230,195,金瑞期货(代客),301,-9,国投期货(代客),322,49
20260603,IC2607,12,国投期货(代客),197,82,国信期货(代客),268,-19,华泰期货(代客),265,0
20260603,IC2607,13,申银万国(代客),172,-23,国富期货(代客),237,-3,瑞银期货(代客),248,87
20260603,IC2607,14,招商期货(代客),168,-33,恒力期货(代客),200,0,金元期货(代客),218,0
20260603,IC2607,15,浙商期货(代客),146,85,华闻期货(代客),195,40,招商期货(代客),214,-56
20260603,IC2607,16,宏源期货(代客),146,-86,银河期货(代客),185,-44,华闻期货(代客),190,29
20260603,IC2607,17,中金财富(代客),141,23,宁证期货(代客),183,100,宁证期货(代客),156,5
20260603,IC2607,18,混沌天成(代客),124,55,永安期货(代客),174,21,兴业期货(代客),153,0
20260603,IC2607,19,南华期货(代客),122,5,中金财富(代客),122,-106,中信建投(代客),105,3
20260603,IC2607,20,宁证期货(代客),111,29,光大期货(代客),117,-5,方正中期(代客),105,4
20260603,IC2609,1,中信期货(代客),22562,1613,中信期货(代客),15685,-191,国泰君安(代客),18226,521
20260603,IC2609,2,国泰君安(代客),17323,1860,国泰君安(代客),13967,196,中信期货(代客),16853,-75
20260603,IC2609,3,海通期货(代客),7134,839,一德期货(代客),6508,414,华泰期货(代客),10194,12
20260603,IC2609,4,华闻期货(代客),3883,337,招商期货(代客),4358,-24,海通期货(代客),5931,-881
20260603,IC2609,5,东证期货(代客),3467,59,华泰期货(代客),3910,201,摩根大通(代客),3747,433
20260603,IC2609,6,国信期货(代客),3123,124,海通期货(代客),3205,-361,广发期货(代客),3744,-38
20260603,IC2609,7,中泰期货(代客),2586,49,宝城期货(代客),3130,1,银河期货(代客),3338,-36
20260603,IC2609,8,银河期货(代客),2250,-95,浙商期货(代客),2570,94,瑞银期货(代客),2678,-622
20260603,IC2609,9,华泰期货(代客),1957,621,银河期货(代客),2567,-198,国信期货(代客),2533,-214
20260603,IC2609,10,瑞达期货(代客),1647,-1,东证期货(代客),2566,-73,中信建投(代客),2521,40
20260603,IC2609,11,五矿期货(代客),1574,204,国联期货(代客),2256,35,光大期货(代客),2408,97
20260603,IC2609,12,光大期货(代客),1366,247,广发期货(代客),2045,-58,国投期货(代客),2321,6
20260603,IC2609,13,浙商期货(代客),1351,-365,光大期货(代客),1935,93,中金财富(代客),2204,39
20260603,IC2609,14,永安期货(代客),1347,478,五矿期货(代客),1893,-223,东证期货(代客),2135,-356
20260603,IC2609,15,广发期货(代客),1318,-100,大地期货(代客),1746,1,中银期货(代客),2001,346
20260603,IC2609,16,东方财富(代客),1283,476,永安期货(代客),1585,-162,中泰期货(代客),1904,-280
20260603,IC2609,17,申银万国(代客),971,-477,国投期货(代客),1532,54,华闻期货(代客),1721,-48
20260603,IC2609,18,中信建投(代客),970,145,金瑞期货(代客),1430,-62,永安期货(代客),1680,111
20260603,IC2609,19,招商期货(代客),961,172,申银万国(代客),1378,71,申银万国(代客),1661,12
20260603,IC2609,20,南华期货(代客),945,251,中泰期货(代客),1368,-348,招商期货(代客),1645,29
20260603,IC2612,1,中信期货(代客),7153,864,中信期货(代客),7013,342,海通期货(代客),6886,-403
20260603,IC2612,2,国泰君安(代客),5770,949,国泰君安(代客),4950,324,国泰君安(代客),4560,6
20260603,IC2612,3,海通期货(代客),4278,407,一德期货(代客),2796,473,中信期货(代客),4324,-253
20260603,IC2612,4,东证期货(代客),1515,156,宝城期货(代客),2045,-4,摩根大通(代客),2815,674
20260603,IC2612,5,华闻期货(代客),1189,-52,海通期货(代客),1708,-135,瑞银期货(代客),2730,288
20260603,IC2612,6,国信期货(代客),969,251,浙商期货(代客),1475,19,中信建投(代客),1717,-7
20260603,IC2612,7,五矿期货(代客),822,269,银河期货(代客),1416,-45,华泰期货(代客),1418,30
20260603,IC2612,8,摩根大通(代客),676,176,东证期货(代客),1343,52,中银期货(代客),1364,-2
20260603,IC2612,9,中泰期货(代客),659,29,华泰期货(代客),1062,-186,东证期货(代客),1327,-35
20260603,IC2612,10,华泰期货(代客),544,138,金瑞期货(代客),1007,108,广发期货(代客),909,25
20260603,IC2612,11,银河期货(代客),525,-291,广发期货(代客),783,18,招商期货(代客),808,-47
20260603,IC2612,12,一德期货(代客),518,5,国信期货(代客),783,109,平安期货(代客),776,11
