交易日,合约,排名,成交量排名,,,持买单量排名,,,持卖单量排名,,
,,,会员简称,成交量,比上一交易日增减,会员简称,持买单量,比上一交易日增减,会员简称,持卖单量,比上一交易日增减
20260611,IF2606,1,中信期货(代客),27140,-1794,中信期货(代客),15101,-114,中信期货(代客),18324,-922
20260611,IF2606,2,国泰君安(代客),22465,619,国泰君安(代客),13651,-563,国泰君安(代客),15379,-598
20260611,IF2606,3,海通期货(代客),8589,-542,东证期货(代客),5394,-102,海通期货(代客),8963,242
20260611,IF2606,4,东证期货(代客),8414,1065,华泰期货(代客),4187,-610,东证期货(代客),5114,312
20260611,IF2606,5,国信期货(代客),5711,814,银河期货(代客),3880,-213,银河期货(代客),3625,-240
20260611,IF2606,6,中泰期货(代客),3981,110,海通期货(代客),3735,157,广发期货(代客),3281,112
20260611,IF2606,7,华闻期货(代客),3815,-228,广发期货(代客),3559,-90,华泰期货(代客),3207,-422
20260611,IF2606,8,银河期货(代客),3589,271,光大期货(代客),3345,666,瑞银期货(代客),3044,23
20260611,IF2606,9,广发期货(代客),3374,436,永安期货(代客),3182,18,申银万国(代客),2578,-236
20260611,IF2606,10,华泰期货(代客),3192,163,中信建投(代客),2504,-207,国投期货(代客),2564,203
20260611,IF2606,11,光大期货(代客),3028,741,国投期货(代客),2373,359,中银期货(代客),2284,-412
20260611,IF2606,12,中信建投(代客),2621,-212,南华期货(代客),2167,-21,光大期货(代客),2188,190
20260611,IF2606,13,国投期货(代客),1954,38,中泰期货(代客),1937,-301,永安期货(代客),2045,-32
20260611,IF2606,14,申银万国(代客),1760,-22,国信期货(代客),1775,-414,中金期货(代客),2006,121
20260611,IF2606,15,兴证期货(代客),1745,231,兴证期货(代客),1676,-121,国信期货(代客),1940,-291
20260611,IF2606,16,瑞达期货(代客),1554,-159,浙商期货(代客),1636,-35,招商期货(代客),1832,-109
20260611,IF2606,17,平安期货(代客),1428,462,招商期货(代客),1510,-50,华闻期货(代客),1619,100
20260611,IF2606,18,招商期货(代客),1425,-581,华闻期货(代客),1402,57,中泰期货(代客),1445,-384
20260611,IF2606,19,五矿期货(代客),1323,-30,申银万国(代客),1305,-202,平安期货(代客),1427,241
20260611,IF2606,20,永安期货(代客),1298,-801,兴业期货(代客),1132,61,中信建投(代客),1165,-188
20260611,IF2607,1,中信期货(代客),2928,-102,中信期货(代客),4170,343,国泰君安(代客),3450,543
20260611,IF2607,2,东证期货(代客),2166,293,大越期货(代客),2123,261,中信期货(代客),2851,315
20260611,IF2607,3,海通期货(代客),2137,-217,海通期货(代客),1595,-5,海通期货(代客),1826,-46
20260611,IF2607,4,国泰君安(代客),1870,355,国泰君安(代客),1506,445,瑞银期货(代客),1696,35
20260611,IF2607,5,国信期货(代客),738,225,广发期货(代客),1058,6,东证期货(代客),1226,94
20260611,IF2607,6,五矿期货(代客),602,138,国联期货(代客),815,0,中信建投(代客),867,-34
20260611,IF2607,7,华闻期货(代客),478,141,恒力期货(代客),800,89,中金期货(代客),721,327
20260611,IF2607,8,宝城期货(代客),414,377,光大期货(代客),779,63,华泰期货(代客),603,104
20260611,IF2607,9,中金期货(代客),327,327,东证期货(代客),618,-4,中银期货(代客),559,0
20260611,IF2607,10,大越期货(代客),281,-144,国信期货(代客),443,296,国投期货(代客),449,-7
20260611,IF2607,11,银河期货(代客),243,50,银河期货(代客),396,123,国信期货(代客),436,92
20260611,IF2607,12,广发期货(代客),232,49,宝城期货(代客),391,346,招商期货(代客),433,93
20260611,IF2607,13,招商期货(代客),199,101,摩根大通(代客),301,-4,银河期货(代客),429,24
20260611,IF2607,14,东吴期货(代客),197,143,招商期货(代客),293,48,广发期货(代客),387,138
20260611,IF2607,15,华泰期货(代客),196,-128,华泰期货(代客),260,34,中金财富(代客),265,56
20260611,IF2607,16,永安期货(代客),135,8,华闻期货(代客),178,26,华闻期货(代客),241,32
20260611,IF2607,17,国投期货(代客),128,-64,中信建投(代客),170,22,平安期货(代客),211,52
20260611,IF2607,18,中金财富(代客),118,45,东海期货(代客),165,5,永安期货(代客),182,62
20260611,IF2607,19,中信建投(代客),110,-87,永安期货(代客),157,35,五矿期货(代客),160,148
20260611,IF2607,20,光大期货(代客),103,-12,中金财富(代客),140,16,国联期货(代客),122,11
20260611,IF2609,1,中信期货(代客),11612,1708,国泰君安(代客),23783,-195,华泰期货(代客),15485,111
20260611,IF2609,2,国泰君安(代客),11604,1700,海通期货(代客),8462,297,中信期货(代客),14443,497
20260611,IF2609,3,海通期货(代客),5028,735,中信期货(代客),7883,225,国泰君安(代客),10424,197
20260611,IF2609,4,东证期货(代客),3592,698,广发期货(代客),4794,24,海通期货(代客),5098,401
20260611,IF2609,5,国信期货(代客),3492,203,银河期货(代客),3641,409,国信期货(代客),5043,456
20260611,IF2609,6,中泰期货(代客),2129,148,浙商期货(代客),3327,62,摩根大通(代客),4431,0
20260611,IF2609,7,华闻期货(代客),1957,155,东证期货(代客),3164,-85,东证期货(代客),3864,-51
20260611,IF2609,8,银河期货(代客),1673,183,招商期货(代客),3097,23,瑞银期货(代客),3748,-10
20260611,IF2609,9,光大期货(代客),1522,413,光大期货(代客),2511,365,广发期货(代客),3746,41
20260611,IF2609,10,华泰期货(代客),1133,274,国投期货(代客),2333,185,银河期货(代客),3448,-14
20260611,IF2609,11,瑞达期货(代客),1035,279,华泰期货(代客),2228,186,申银万国(代客),2789,69
20260611,IF2609,12,南华期货(代客),988,234,永安期货(代客),2225,-11,招商期货(代客),2725,210
20260611,IF2609,13,五矿期货(代客),967,-257,宝城期货(代客),2138,-2,方正中期(代客),2663,99
20260611,IF2609,14,广发期货(代客),925,-106,大越期货(代客),2039,32,中金财富(代客),2510,-82
20260611,IF2609,15,永安期货(代客),857,126,五矿期货(代客),1926,-1,国投期货(代客),2502,33
20260611,IF2609,16,方正中期(代客),786,112,国信期货(代客),1690,138,光大期货(代客),2197,197
20260611,IF2609,17,中信建投(代客),747,49,一德期货(代客),1504,-9,永安期货(代客),2086,-302
20260611,IF2609,18,招商期货(代客),683,-152,中金期货(代客),1487,0,中泰期货(代客),1099,-100
20260611,IF2609,19,中金财富(代客),670,252,申银万国(代客),1432,146,宏源期货(代客),1084,-5
20260611,IF2609,20,兴证期货(代客),628,3,兴证期货(代客),1300,30,华闻期货(代客),981,268
