交易日,合约,排名,成交量排名,,,持买单量排名,,,持卖单量排名,,
,,,会员简称,成交量,比上一交易日增减,会员简称,持买单量,比上一交易日增减,会员简称,持卖单量,比上一交易日增减
20251223,IC2601,1,中信期货(代客),11970,-1304,中信期货(代客),13403,-228,中信期货(代客),12321,-138
20251223,IC2601,2,国泰君安(代客),10453,-1368,国泰君安(代客),12097,220,国泰君安(代客),9418,-509
20251223,IC2601,3,海通期货(代客),5617,702,海通期货(代客),4332,-236,华泰期货(代客),3430,-54
20251223,IC2601,4,东证期货(代客),3132,-536,东证期货(代客),2982,136,海通期货(代客),3350,-367
20251223,IC2601,5,国信期货(代客),2111,192,国信期货(代客),2045,-226,东证期货(代客),3171,-116
20251223,IC2601,6,华闻期货(代客),2031,121,华泰期货(代客),1728,76,中银期货(代客),3090,8
20251223,IC2601,7,中泰期货(代客),1318,119,一德期货(代客),1591,2,中金期货(代客),1780,147
20251223,IC2601,8,国投期货(代客),1075,131,南华期货(代客),1459,-2,银河期货(代客),1749,18
20251223,IC2601,9,广发期货(代客),1034,-523,中信建投(代客),1451,82,光大期货(代客),1606,-14
20251223,IC2601,10,华泰期货(代客),920,-404,银河期货(代客),1261,-103,山金期货(代客),1586,-9
20251223,IC2601,11,申银万国(代客),897,237,国投期货(代客),1192,129,广发期货(代客),1582,85
20251223,IC2601,12,招商期货(代客),888,174,申银万国(代客),1188,-72,国投期货(代客),1484,86
20251223,IC2601,13,银河期货(代客),861,-234,永安期货(代客),1150,163,永安期货(代客),1444,0
20251223,IC2601,14,光大期货(代客),775,-247,浙商期货(代客),1034,-12,国信期货(代客),1438,185
20251223,IC2601,15,瑞达期货(代客),754,20,华闻期货(代客),996,81,中金财富(代客),1157,-94
20251223,IC2601,16,永安期货(代客),721,33,光大期货(代客),928,-143,宝城期货(代客),1087,5
20251223,IC2601,17,兴证期货(代客),667,-11,中泰期货(代客),823,158,招商期货(代客),1077,-1
20251223,IC2601,18,金元期货(代客),600,235,摩根大通(代客),820,506,海证期货(代客),960,25
20251223,IC2601,19,混沌天成(代客),556,198,兴证期货(代客),818,-56,华闻期货(代客),939,-124
20251223,IC2601,20,摩根大通(代客),540,508,广发期货(代客),810,17,中泰期货(代客),926,242
20251223,IC2603,1,中信期货(代客),19911,-1348,国泰君安(代客),21351,-265,中信期货(代客),21226,-1243
20251223,IC2603,2,国泰君安(代客),15175,-2385,中信期货(代客),12960,-994,国泰君安(代客),19451,-570
20251223,IC2603,3,海通期货(代客),7248,669,海通期货(代客),7978,652,华泰期货(代客),13448,-40
20251223,IC2603,4,东证期货(代客),5325,-231,银河期货(代客),6405,-33,海通期货(代客),8126,640
20251223,IC2603,5,国信期货(代客),4448,-297,东证期货(代客),5927,84,国投期货(代客),5880,6
20251223,IC2603,6,华闻期货(代客),3735,-237,华泰期货(代客),5850,-274,广发期货(代客),4160,60
20251223,IC2603,7,华泰期货(代客),3642,-656,一德期货(代客),3725,-122,银河期货(代客),3925,-9
20251223,IC2603,8,中泰期货(代客),3381,-506,招商期货(代客),3414,-59,东证期货(代客),3886,-11
20251223,IC2603,9,银河期货(代客),2090,-100,广发期货(代客),3016,156,瑞银期货(代客),3335,0
20251223,IC2603,10,广发期货(代客),2056,-345,浙商期货(代客),2899,-75,国信期货(代客),3247,-319
20251223,IC2603,11,瑞达期货(代客),1755,71,南华期货(代客),2691,167,中信建投(代客),2727,14
20251223,IC2603,12,永安期货(代客),1521,268,永安期货(代客),2673,-219,招商期货(代客),2527,-49
20251223,IC2603,13,申银万国(代客),1460,-509,国投期货(代客),2635,-225,中泰期货(代客),2378,45
20251223,IC2603,14,国投期货(代客),1417,-243,中泰期货(代客),2460,60,摩根大通(代客),2229,0
20251223,IC2603,15,招商期货(代客),1356,-270,国联期货(代客),2034,-99,中金财富(代客),2097,-30
20251223,IC2603,16,南华期货(代客),1306,-147,国信期货(代客),2016,-97,光大期货(代客),2069,-72
20251223,IC2603,17,中信建投(代客),1286,-56,宝城期货(代客),1912,28,兴业期货(代客),1919,-2
20251223,IC2603,18,五矿期货(代客),1275,-329,大地期货(代客),1851,102,华闻期货(代客),1867,12
20251223,IC2603,19,宏源期货(代客),1234,189,中辉期货(代客),1744,-11,申银万国(代客),1786,34
20251223,IC2603,20,兴证期货(代客),1115,31,申银万国(代客),1670,44,宝城期货(代客),1648,-49
20251223,IC2606,1,中信期货(代客),4793,-349,国泰君安(代客),6943,-81,海通期货(代客),9004,51
20251223,IC2606,2,国泰君安(代客),3056,-283,中信期货(代客),4853,-133,中信期货(代客),8895,-240
20251223,IC2606,3,海通期货(代客),2679,-11,一德期货(代客),2089,578,国泰君安(代客),8563,529
20251223,IC2606,4,东证期货(代客),1922,-336,宝城期货(代客),1982,11,瑞银期货(代客),3236,0
20251223,IC2606,5,华闻期货(代客),944,-181,东证期货(代客),1830,210,东证期货(代客),2293,190
20251223,IC2606,6,国信期货(代客),645,-12,海通期货(代客),1789,146,摩根大通(代客),2287,495
20251223,IC2606,7,一德期货(代客),590,558,光大期货(代客),1354,21,华泰期货(代客),1663,12
20251223,IC2606,8,摩根大通(代客),497,491,国联期货(代客),1145,-7,广发期货(代客),1415,21
20251223,IC2606,9,华泰期货(代客),483,-337,华泰期货(代客),1132,177,银河期货(代客),1393,-1
20251223,IC2606,10,中泰期货(代客),338,-2,招商期货(代客),1108,7,光大期货(代客),955,18
20251223,IC2606,11,金元期货(代客),326,306,大地期货(代客),1098,6,中信建投(代客),895,14
20251223,IC2606,12,五矿期货(代客),310,8,银河期货(代客),1043,-37,平安期货(代客),713,2
20251223,IC2606,13,广发期货(代客),283,54,中金期货(代客),1013,0,国信期货(代客),650,54
20251223,IC2606,14,招商期货(代客),256,-104,永安期货(代客),910,9,国投期货(代客),615,7
20251223,IC2606,15,银河期货(代客),242,-99,中金财富(代客),856,63,华闻期货(代客),557,-59
20251223,IC2606,16,浙商期货(代客),232,66,国富期货(代客),846,2,招商期货(代客),487,15
20251223,IC2606,17,国投期货(代客),210,-207,国信期货(代客),729,-121,国海良时(代客),425,1
20251223,IC2606,18,光大期货(代客),191,-77,国投期货(代客),715,79,永安期货(代客),381,-1
20251223,IC2606,19,东方财富(代客),178,-103,南华期货(代客),706,2,中泰期货(代客),314,-78
20251223,IC2606,20,平安期货(代客),177,61,广发期货(代客),671,-8,方正中期(代客),313,7
