交易日,合约,排名,成交量排名,,,持买单量排名,,,持卖单量排名,,
,,,会员简称,成交量,比上一交易日增减,会员简称,持买单量,比上一交易日增减,会员简称,持卖单量,比上一交易日增减
20251215,IM2512,1,中信期货(代客),36472,-7189,国泰君安(代客),20056,-4469,中信期货(代客),25388,-3566
20251215,IM2512,2,国泰君安(代客),33479,-7774,中信期货(代客),18349,-1766,国泰君安(代客),15931,-5942
20251215,IM2512,3,海通期货(代客),12614,-1859,东证期货(代客),5742,-1147,海通期货(代客),8355,-411
20251215,IM2512,4,东证期货(代客),10060,-2137,华泰期货(代客),4964,-480,东证期货(代客),6966,-199
20251215,IM2512,5,国信期货(代客),6756,-1030,银河期货(代客),4427,-915,银河期货(代客),4212,-500
20251215,IM2512,6,华泰期货(代客),6545,-2378,海通期货(代客),3818,-1523,国投期货(代客),3677,-533
20251215,IM2512,7,中泰期货(代客),6257,-3794,国投期货(代客),3378,-615,华泰期货(代客),3568,-2015
20251215,IM2512,8,广发期货(代客),4451,-236,国信期货(代客),3182,-98,申银万国(代客),3176,-286
20251215,IM2512,9,银河期货(代客),4427,-837,广发期货(代客),3101,-601,光大期货(代客),3138,-291
20251215,IM2512,10,华闻期货(代客),4139,-1203,中泰期货(代客),2808,-1109,国信期货(代客),2814,-318
20251215,IM2512,11,中信建投(代客),3792,-530,一德期货(代客),2729,-1069,中泰期货(代客),2656,-1340
20251215,IM2512,12,光大期货(代客),3476,-607,中信建投(代客),2573,-40,广发期货(代客),2561,-910
20251215,IM2512,13,申银万国(代客),3212,-239,申银万国(代客),2514,-626,招商期货(代客),2528,-145
20251215,IM2512,14,南华期货(代客),2972,-105,浙商期货(代客),2292,-53,永安期货(代客),2480,-480
20251215,IM2512,15,永安期货(代客),2627,-150,光大期货(代客),2170,-763,中信建投(代客),1947,-398
20251215,IM2512,16,东吴期货(代客),2431,-163,南华期货(代客),1906,-185,中金期货(代客),1667,273
20251215,IM2512,17,瑞达期货(代客),2306,-1359,华闻期货(代客),1817,-586,华闻期货(代客),1661,-583
20251215,IM2512,18,招商期货(代客),2279,-597,永安期货(代客),1726,-249,东吴期货(代客),1483,-280
20251215,IM2512,19,兴证期货(代客),2153,-143,招商期货(代客),1690,-278,兴证期货(代客),1460,7
20251215,IM2512,20,方正中期(代客),2016,-314,中金财富(代客),1591,-183,兴业期货(代客),1271,-313
20251215,IM2601,1,国泰君安(代客),6799,1680,中信期货(代客),6725,537,中信期货(代客),8614,1803
20251215,IM2601,2,中信期货(代客),6292,180,国泰君安(代客),4474,528,国泰君安(代客),6879,611
20251215,IM2601,3,海通期货(代客),5284,560,海通期货(代客),3785,503,华泰期货(代客),3921,491
20251215,IM2601,4,东证期货(代客),2856,-429,一德期货(代客),2322,1003,海通期货(代客),2212,89
20251215,IM2601,5,广发期货(代客),1133,578,东证期货(代客),1639,182,东证期货(代客),1742,72
20251215,IM2601,6,国信期货(代客),1105,197,宝城期货(代客),1584,36,国信期货(代客),1413,201
20251215,IM2601,7,华泰期货(代客),1050,93,国投期货(代客),1065,181,中银期货(代客),1254,11
20251215,IM2601,8,一德期货(代客),1005,999,摩根大通(代客),1039,369,银河期货(代客),1114,306
20251215,IM2601,9,华闻期货(代客),987,539,申银万国(代客),1026,591,永安期货(代客),1024,399
20251215,IM2601,10,申银万国(代客),952,736,华泰期货(代客),987,135,广发期货(代客),1014,247
20251215,IM2601,11,光大期货(代客),812,-53,光大期货(代客),953,220,华闻期货(代客),923,600
20251215,IM2601,12,银河期货(代客),788,265,浙商期货(代客),870,65,中金财富(代客),884,193
20251215,IM2601,13,东吴期货(代客),751,458,广发期货(代客),829,64,国投期货(代客),746,95
20251215,IM2601,14,永安期货(代客),686,309,方正中期(代客),792,424,瑞银期货(代客),642,106
20251215,IM2601,15,方正中期(代客),678,410,国联期货(代客),775,67,华鑫期货(代客),604,-2
20251215,IM2601,16,国投期货(代客),632,254,中信建投(代客),735,105,宝城期货(代客),587,65
20251215,IM2601,17,招商期货(代客),527,166,银河期货(代客),703,150,东吴期货(代客),513,256
20251215,IM2601,18,中金财富(代客),459,327,西南期货(代客),630,-19,海证期货(代客),503,72
20251215,IM2601,19,南华期货(代客),456,39,永安期货(代客),629,147,光大期货(代客),500,188
20251215,IM2601,20,中泰期货(代客),411,-231,国元期货(代客),504,55,中泰期货(代客),498,43
20251215,IM2603,1,中信期货(代客),18520,-2688,国泰君安(代客),18167,124,中信期货(代客),25039,-693
20251215,IM2603,2,国泰君安(代客),15737,-588,中信期货(代客),15043,-761,国泰君安(代客),18076,-159
20251215,IM2603,3,海通期货(代客),8054,-1259,海通期货(代客),8000,474,华泰期货(代客),8989,511
20251215,IM2603,4,国信期货(代客),5071,434,一德期货(代客),5172,-97,海通期货(代客),5426,-188
20251215,IM2603,5,东证期货(代客),3741,-406,国投期货(代客),4770,127,国信期货(代客),5160,314
20251215,IM2603,6,华闻期货(代客),2529,-105,银河期货(代客),4153,346,中信建投(代客),4551,293
20251215,IM2603,7,中信建投(代客),2279,-27,申银万国(代客),3234,225,银河期货(代客),3874,116
20251215,IM2603,8,华泰期货(代客),2157,-643,东证期货(代客),3222,-10,国投期货(代客),3755,38
20251215,IM2603,9,银河期货(代客),2020,242,永安期货(代客),3061,28,东证期货(代客),3386,-105
20251215,IM2603,10,中泰期货(代客),1961,-1273,国信期货(代客),2838,-47,中金财富(代客),3165,112
20251215,IM2603,11,招商期货(代客),1905,72,华泰期货(代客),2802,-72,广发期货(代客),2965,187
20251215,IM2603,12,广发期货(代客),1841,-5,宝城期货(代客),2749,-16,国富期货(代客),2570,151
20251215,IM2603,13,东方财富(代客),1558,-119,中泰期货(代客),2260,70,永安期货(代客),2552,239
20251215,IM2603,14,浙商期货(代客),1494,66,大地期货(代客),2203,19,光大期货(代客),2512,89
