交易日,合约,排名,成交量排名,,,持买单量排名,,,持卖单量排名,,
,,,会员简称,成交量,比上一交易日增减,会员简称,持买单量,比上一交易日增减,会员简称,持卖单量,比上一交易日增减
20260113,IF2601,1,中信期货(代客),16744,1271,中信期货(代客),9078,-293,国泰君安(代客),6633,-793
20260113,IF2601,2,国泰君安(代客),12891,981,国泰君安(代客),6309,-774,中信期货(代客),6450,365
20260113,IF2601,3,海通期货(代客),6123,-582,东证期货(代客),3168,-448,海通期货(代客),3718,457
20260113,IF2601,4,东证期货(代客),5047,-315,华泰期货(代客),2155,-18,申银万国(代客),3311,-317
20260113,IF2601,5,中信建投(代客),3957,1300,广发期货(代客),2040,-519,东证期货(代客),3000,-135
20260113,IF2601,6,广发期货(代客),3152,152,海通期货(代客),1731,-86,中银期货(代客),1580,-561
20260113,IF2601,7,国信期货(代客),2614,-276,光大期货(代客),1412,-438,瑞银期货(代客),1570,23
20260113,IF2601,8,银河期货(代客),2583,598,银河期货(代客),1361,-195,银河期货(代客),1565,-178
20260113,IF2601,9,华闻期货(代客),2372,-401,中泰期货(代客),993,103,摩根大通(代客),1367,465
20260113,IF2601,10,光大期货(代客),1584,76,国信期货(代客),933,-6,广发期货(代客),1174,-371
20260113,IF2601,11,浙商期货(代客),1350,-75,申银万国(代客),925,-128,光大期货(代客),929,-148
20260113,IF2601,12,中泰期货(代客),1261,-339,华闻期货(代客),896,278,国富期货(代客),912,-36
20260113,IF2601,13,华泰期货(代客),1197,-460,中信建投(代客),889,-1330,华闻期货(代客),873,178
20260113,IF2601,14,申银万国(代客),1099,-688,浙商期货(代客),875,410,国信期货(代客),859,-146
20260113,IF2601,15,兴证期货(代客),841,-9,中金财富(代客),808,84,华泰期货(代客),614,-441
20260113,IF2601,16,宝城期货(代客),819,494,南华期货(代客),648,-80,中信建投(代客),586,-1999
20260113,IF2601,17,中金财富(代客),813,143,永安期货(代客),595,-10,中金期货(代客),582,-263
20260113,IF2601,18,招商期货(代客),782,-21,宝城期货(代客),547,-348,招商期货(代客),542,5
20260113,IF2601,19,方正中期(代客),758,34,国富期货(代客),431,22,中泰期货(代客),508,58
20260113,IF2601,20,瑞达期货(代客),689,-229,东航期货(代客),349,-13,永安期货(代客),502,-134
20260113,IF2602,1,中信期货(代客),4283,738,国泰君安(代客),4458,1271,中信期货(代客),3919,789
20260113,IF2602,2,国泰君安(代客),3839,1357,中信期货(代客),2163,270,国泰君安(代客),1842,832
20260113,IF2602,3,东证期货(代客),2833,433,东证期货(代客),1198,421,中金期货(代客),1783,335
20260113,IF2602,4,海通期货(代客),2401,559,光大期货(代客),1043,142,东证期货(代客),1091,190
20260113,IF2602,5,中信建投(代客),1103,925,华泰期货(代客),909,228,海通期货(代客),1071,377
20260113,IF2602,6,国信期货(代客),834,-41,海通期货(代客),850,314,瑞银期货(代客),1061,31
20260113,IF2602,7,广发期货(代客),720,303,广发期货(代客),785,381,银河期货(代客),896,336
20260113,IF2602,8,银河期货(代客),606,352,大越期货(代客),710,2,中信建投(代客),823,765
20260113,IF2602,9,华泰期货(代客),604,-213,中信建投(代客),511,274,招商期货(代客),733,89
20260113,IF2602,10,一德期货(代客),503,499,一德期货(代客),501,497,华泰期货(代客),552,160
20260113,IF2602,11,中金期货(代客),335,89,国信期货(代客),371,-42,国投期货(代客),512,-19
20260113,IF2602,12,东兴期货(代客),318,75,银河期货(代客),360,8,长江期货(代客),452,-1
20260113,IF2602,13,光大期货(代客),316,-64,恒泰期货(代客),286,-1,广发期货(代客),393,121
20260113,IF2602,14,中财期货(代客),295,233,永安期货(代客),249,27,光大期货(代客),354,62
20260113,IF2602,15,招商期货(代客),261,112,兴证期货(代客),223,50,上海中期(代客),261,126
20260113,IF2602,16,中泰期货(代客),257,51,上海东亚(代客),215,180,宏源期货(代客),251,-2
20260113,IF2602,17,上海东亚(代客),254,226,平安期货(代客),178,-25,国信期货(代客),236,-196
20260113,IF2602,18,中金财富(代客),249,168,兴业期货(代客),168,1,海证期货(代客),184,29
20260113,IF2602,19,中粮期货(代客),248,244,招商期货(代客),158,76,方正中期(代客),136,55
20260113,IF2602,20,国投期货(代客),214,34,建信期货(代客),152,121,永安期货(代客),120,27
20260113,IF2603,1,中信期货(代客),33090,2769,国泰君安(代客),32800,96,中信期货(代客),23926,-356
20260113,IF2603,2,国泰君安(代客),28166,2861,中信期货(代客),18195,1058,国泰君安(代客),21169,-812
20260113,IF2603,3,海通期货(代客),10539,-1007,海通期货(代客),10655,-131,华泰期货(代客),19507,360
20260113,IF2603,4,东证期货(代客),10271,90,东证期货(代客),8572,30,国投期货(代客),14042,74
20260113,IF2603,5,国信期货(代客),7066,568,银河期货(代客),6373,32,广发期货(代客),9462,877
20260113,IF2603,6,华闻期货(代客),5561,431,华泰期货(代客),5707,382,东证期货(代客),7816,-53
20260113,IF2603,7,广发期货(代客),5055,598,广发期货(代客),4723,152,招商期货(代客),6204,-212
20260113,IF2603,8,中泰期货(代客),4980,725,永安期货(代客),4573,87,瑞银期货(代客),5956,7
20260113,IF2603,9,银河期货(代客),4480,331,国投期货(代客),4546,-5,海通期货(代客),5748,-312
20260113,IF2603,10,华泰期货(代客),4458,-647,浙商期货(代客),4473,-8,摩根大通(代客),4590,-821
20260113,IF2603,11,国投期货(代客),4381,833,大越期货(代客),3763,-43,申银万国(代客),4361,289
20260113,IF2603,12,南华期货(代客),3108,446,光大期货(代客),3178,118,银河期货(代客),4028,-226
20260113,IF2603,13,光大期货(代客),2800,184,宝城期货(代客),3173,203,宏源期货(代客),3865,11
20260113,IF2603,14,兴证期货(代客),2629,295,国信期货(代客),3038,181,国信期货(代客),3822,355
20260113,IF2603,15,中信建投(代客),2581,698,中信建投(代客),2917,313,光大期货(代客),3806,266
20260113,IF2603,16,招商期货(代客),2501,426,中金财富(代客),2809,-19,方正中期(代客),3726,-67
20260113,IF2603,17,申银万国(代客),2238,-955,中泰期货(代客),2635,-56,中信建投(代客),2874,46
20260113,IF2603,18,方正中期(代客),2181,230,南华期货(代客),2454,-142,国富期货(代客),2532,203
20260113,IF2603,19,永安期货(代客),2125,57,招商期货(代客),2363,-79,中泰期货(代客),2347,-8
20260113,IF2603,20,平安期货(代客),2118,-372,兴证期货(代客),2269,-395,华闻期货(代客),2343,849
20260113,IF2606,1,中信期货(代客),7333,1402,国泰君安(代客),7015,351,中信期货(代客),12269,900
20260113,IF2606,2,海通期货(代客),5663,2114,中信期货(代客),5368,173,海通期货(代客),8234,413
20260113,IF2606,3,国泰君安(代客),4534,-322,大越期货(代客),4048,246,华泰期货(代客),5519,111
20260113,IF2606,4,东证期货(代客),2811,-137,海通期货(代客),2467,528,国泰君安(代客),4690,647
20260113,IF2606,5,国信期货(代客),2141,871,国信期货(代客),2067,614,中金期货(代客),3065,148
20260113,IF2606,6,华闻期货(代客),1846,405,东证期货(代客),1880,-44,招商期货(代客),2554,327
20260113,IF2606,7,一德期货(代客),1842,726,兴证期货(代客),1792,21,东证期货(代客),2432,65
20260113,IF2606,8,北京首创(代客),1069,474,浙商期货(代客),1660,27,国信期货(代客),1686,505
20260113,IF2606,9,中泰期货(代客),1035,27,银河期货(代客),1436,49,瑞银期货(代客),1468,0
20260113,IF2606,10,华联期货(代客),806,499,广发期货(代客),1406,45,中信建投(代客),1442,325
20260113,IF2606,11,招商期货(代客),781,340,申银万国(代客),1318,74,摩根大通(代客),1416,-332
20260113,IF2606,12,平安期货(代客),772,-94,华泰期货(代客),1279,-3,国投期货(代客),1415,-6
20260113,IF2606,13,银河期货(代客),766,-226,平安期货(代客),1246,-9,银河期货(代客),1371,191
20260113,IF2606,14,中金财富(代客),751,623,永安期货(代客),1185,48,申银万国(代客),1172,5
20260113,IF2606,15,中信建投(代客),691,-128,国投期货(代客),1078,36,中金财富(代客),909,164
20260113,IF2606,16,五矿期货(代客),574,67,恒力期货(代客),973,4,中泰期货(代客),748,-51
20260113,IF2606,17,广发期货(代客),504,68,中信建投(代客),890,10,光大期货(代客),713,103
20260113,IF2606,18,国投期货(代客),496,98,光大期货(代客),874,121,建信期货(代客),670,0
20260113,IF2606,19,光大期货(代客),490,194,方正中期(代客),822,94,永安期货(代客),638,54
20260113,IF2606,20,浙商期货(代客),477,-18,华闻期货(代客),801,228,华闻期货(代客),615,92
