交易日,合约,排名,成交量排名,,,持买单量排名,,,持卖单量排名,,
,,,会员简称,成交量,比上一交易日增减,会员简称,持买单量,比上一交易日增减,会员简称,持卖单量,比上一交易日增减
20251023,IH2511,1,中信期货(代客),5200,1363,国泰君安(代客),2779,317,中信期货(代客),3096,-111
20251023,IH2511,2,国泰君安(代客),3887,639,中信期货(代客),2731,361,中银期货(代客),1798,-173
20251023,IH2511,3,海通期货(代客),2516,341,海通期货(代客),935,81,国泰君安(代客),1633,152
20251023,IH2511,4,国信期货(代客),2133,425,国信期货(代客),914,203,海通期货(代客),966,297
20251023,IH2511,5,东证期货(代客),1386,264,光大期货(代客),861,9,中金期货(代客),789,56
20251023,IH2511,6,国投期货(代客),1374,397,东证期货(代客),566,204,东证期货(代客),788,168
20251023,IH2511,7,银河期货(代客),868,329,国投期货(代客),392,-29,国信期货(代客),752,166
20251023,IH2511,8,广发期货(代客),665,145,银河期货(代客),358,-92,瑞银期货(代客),605,-13
20251023,IH2511,9,光大期货(代客),508,-92,华泰期货(代客),351,-46,银河期货(代客),463,210
20251023,IH2511,10,华泰期货(代客),508,-17,永安期货(代客),297,-52,国投期货(代客),411,21
20251023,IH2511,11,华闻期货(代客),483,136,申银万国(代客),294,13,广发期货(代客),357,22
20251023,IH2511,12,中泰期货(代客),438,-5,华闻期货(代客),247,25,光大期货(代客),343,-3
20251023,IH2511,13,金元期货(代客),427,208,金元期货(代客),231,102,华泰期货(代客),241,-78
20251023,IH2511,14,招商期货(代客),411,91,中信建投(代客),218,-3,华闻期货(代客),226,20
20251023,IH2511,15,永安期货(代客),324,-38,广发期货(代客),216,-59,招商期货(代客),215,-107
20251023,IH2511,16,中银期货(代客),240,97,创元期货(代客),194,26,中泰期货(代客),182,54
20251023,IH2511,17,兴证期货(代客),225,37,中泰期货(代客),160,-2,金元期货(代客),172,59
20251023,IH2511,18,中金财富(代客),218,97,东吴期货(代客),155,-33,上海中期(代客),167,-28
20251023,IH2511,19,紫金天风(代客),217,4,南华期货(代客),142,-4,申银万国(代客),100,36
20251023,IH2511,20,国元期货(代客),211,114,兴证期货(代客),129,-16,平安期货(代客),86,-5
20251023,IH2512,1,中信期货(代客),11865,2812,国泰君安(代客),8818,1271,国泰君安(代客),8980,503
20251023,IH2512,2,国泰君安(代客),10604,2674,中信期货(代客),6294,389,中信期货(代客),8376,204
20251023,IH2512,3,海通期货(代客),5424,813,东证期货(代客),3144,299,海通期货(代客),7364,127
20251023,IH2512,4,东证期货(代客),4196,585,银河期货(代客),3001,177,广发期货(代客),5740,97
20251023,IH2512,5,国信期货(代客),3869,648,中泰期货(代客),2771,-42,华泰期货(代客),3415,26
20251023,IH2512,6,银河期货(代客),2778,977,海通期货(代客),2631,233,光大期货(代客),3285,31
20251023,IH2512,7,华泰期货(代客),2529,1060,永安期货(代客),1841,105,国信期货(代客),2839,252
20251023,IH2512,8,国投期货(代客),1876,226,国投期货(代客),1734,49,东证期货(代客),2821,261
20251023,IH2512,9,广发期货(代客),1733,520,国信期货(代客),1729,203,银河期货(代客),2102,217
20251023,IH2512,10,中信建投(代客),1569,391,广发期货(代客),1728,184,中银期货(代客),2011,770
20251023,IH2512,11,中泰期货(代客),1549,215,华泰期货(代客),1691,-107,国投期货(代客),1649,155
20251023,IH2512,12,东方财富(代客),1528,459,宏源期货(代客),1530,43,瑞银期货(代客),1050,13
20251023,IH2512,13,宝城期货(代客),1327,396,中信建投(代客),1394,-86,宏源期货(代客),1002,59
20251023,IH2512,14,光大期货(代客),1312,230,光大期货(代客),1325,47,中信建投(代客),849,193
20251023,IH2512,15,南华期货(代客),1286,230,兴证期货(代客),926,50,招商期货(代客),806,-53
20251023,IH2512,16,华闻期货(代客),1229,155,招商期货(代客),925,-38,申银万国(代客),780,21
20251023,IH2512,17,中银期货(代客),1216,943,平安期货(代客),900,13,华闻期货(代客),486,184
20251023,IH2512,18,招商期货(代客),1137,37,南华期货(代客),888,-67,中泰期货(代客),478,-45
20251023,IH2512,19,平安期货(代客),1012,177,中金财富(代客),762,-24,永安期货(代客),460,34
20251023,IH2512,20,东吴期货(代客),979,390,申银万国(代客),728,-44,平安期货(代客),407,83
20251023,IH2603,1,国泰君安(代客),1382,287,中信期货(代客),1035,-32,中信期货(代客),3257,-52
20251023,IH2603,2,海通期货(代客),1285,450,国泰君安(代客),989,100,海通期货(代客),2810,144
20251023,IH2603,3,中信期货(代客),1054,190,建信期货(代客),887,-11,光大期货(代客),1297,6
20251023,IH2603,4,东证期货(代客),712,250,海通期货(代客),658,257,国泰君安(代客),1088,114
20251023,IH2603,5,国投期货(代客),641,233,东证期货(代客),586,243,华泰期货(代客),737,12
20251023,IH2603,6,国信期货(代客),593,84,银河期货(代客),568,10,宏源期货(代客),619,3
20251023,IH2603,7,华闻期货(代客),299,101,国投期货(代客),457,226,东方财富(代客),521,-3
20251023,IH2603,8,银河期货(代客),171,-100,南华期货(代客),442,-26,东证期货(代客),470,245
20251023,IH2603,9,华安期货(代客),166,66,永安期货(代客),403,-9,国投期货(代客),411,227
20251023,IH2603,10,华泰期货(代客),158,45,国信期货(代客),397,-46,国信期货(代客),351,-61
20251023,IH2603,11,东方财富(代客),155,39,光大期货(代客),386,-2,申银万国(代客),294,-21
20251023,IH2603,12,平安期货(代客),143,59,平安期货(代客),351,33,银河期货(代客),210,7
20251023,IH2603,13,南华期货(代客),131,62,中泰期货(代客),300,-5,华闻期货(代客),128,70
20251023,IH2603,14,中信建投(代客),128,18,东方财富(代客),283,-16,招商期货(代客),96,6
20251023,IH2603,15,申银万国(代客),124,41,华泰期货(代客),282,10,南华期货(代客),92,3
20251023,IH2603,16,广发期货(代客),121,3,五矿期货(代客),268,-33,广发期货(代客),86,0
20251023,IH2603,17,招商期货(代客),104,62,中信建投(代客),259,4,宝城期货(代客),78,0
20251023,IH2603,18,创元期货(代客),99,56,广发期货(代客),243,3,中信建投(代客),71,26
20251023,IH2603,19,中泰期货(代客),90,5,招商期货(代客),240,-4,平安期货(代客),66,2
20251023,IH2603,20,光大期货(代客),82,41,上海中期(代客),212,29,中粮期货(代客),62,2
