交易日,合约,排名,成交量排名,,,持买单量排名,,,持卖单量排名,,
,,,会员简称,成交量,比上一交易日增减,会员简称,持买单量,比上一交易日增减,会员简称,持卖单量,比上一交易日增减
20250702,IH2507,1,国泰君安(代客),5159,1710,国泰君安(代客),4434,-97,国泰君安(代客),5980,-194
20250702,IH2507,2,中信期货(代客),4550,301,中信期货(代客),4107,44,中信期货(代客),3701,592
20250702,IH2507,3,海通期货(代客),2041,132,海通期货(代客),1497,237,广发期货(代客),2832,-2
20250702,IH2507,4,国信期货(代客),1125,230,光大期货(代客),1092,-64,海通期货(代客),1283,38
20250702,IH2507,5,东证期货(代客),1047,-510,东证期货(代客),890,21,银河期货(代客),1085,-94
20250702,IH2507,6,华闻期货(代客),795,198,国信期货(代客),748,110,中银期货(代客),773,2
20250702,IH2507,7,华泰期货(代客),762,173,中金财富(代客),733,-20,东证期货(代客),756,14
20250702,IH2507,8,广发期货(代客),746,358,华泰期货(代客),731,-39,宝城期货(代客),695,-84
20250702,IH2507,9,国投期货(代客),690,-21,永安期货(代客),711,25,国投期货(代客),651,47
20250702,IH2507,10,光大期货(代客),579,-141,银河期货(代客),551,-25,国信期货(代客),610,165
20250702,IH2507,11,中金期货(代客),578,420,中信建投(代客),492,39,华泰期货(代客),426,23
20250702,IH2507,12,银河期货(代客),427,-68,国投期货(代客),487,57,招商期货(代客),391,-6
20250702,IH2507,13,兴证期货(代客),400,139,广发期货(代客),483,-24,宏源期货(代客),390,22
20250702,IH2507,14,中泰期货(代客),397,16,南华期货(代客),461,-60,平安期货(代客),300,-8
20250702,IH2507,15,瑞达期货(代客),374,45,中泰期货(代客),424,-54,华闻期货(代客),299,-13
20250702,IH2507,16,宝城期货(代客),328,116,华闻期货(代客),357,24,中金财富(代客),293,11
20250702,IH2507,17,中信建投(代客),302,-13,平安期货(代客),353,-113,申银万国(代客),260,5
20250702,IH2507,18,平安期货(代客),293,80,申银万国(代客),349,3,光大期货(代客),232,-15
20250702,IH2507,19,南华期货(代客),262,33,瑞达期货(代客),317,-3,中信建投(代客),212,5
20250702,IH2507,20,金元期货(代客),262,-7,中银期货(代客),294,-4,金元期货(代客),203,5
20250702,IH2509,1,国泰君安(代客),5927,2036,国泰君安(代客),5288,301,中信期货(代客),7477,-249
20250702,IH2509,2,中信期货(代客),5621,376,中信期货(代客),3962,138,广发期货(代客),6676,-475
20250702,IH2509,3,海通期货(代客),2850,464,中泰期货(代客),2651,-137,国泰君安(代客),5347,-46
20250702,IH2509,4,国信期货(代客),2212,-203,银河期货(代客),2168,-173,海通期货(代客),4655,42
20250702,IH2509,5,东证期货(代客),2120,108,国信期货(代客),1920,-187,华泰期货(代客),3003,-261
20250702,IH2509,6,华泰期货(代客),1659,616,东证期货(代客),1720,-34,东证期货(代客),2323,168
20250702,IH2509,7,银河期货(代客),1415,332,海通期货(代客),1528,64,国投期货(代客),2219,-45
20250702,IH2509,8,华闻期货(代客),1335,608,国投期货(代客),1486,-11,国信期货(代客),1765,-163
20250702,IH2509,9,国投期货(代客),1020,-217,永安期货(代客),1400,-31,银河期货(代客),1660,-34
20250702,IH2509,10,广发期货(代客),991,529,广发期货(代客),1326,-98,瑞银期货(代客),1420,0
20250702,IH2509,11,中信建投(代客),719,24,华泰期货(代客),1230,134,宏源期货(代客),1397,12
20250702,IH2509,12,中泰期货(代客),708,-95,南华期货(代客),1073,-20,华闻期货(代客),656,216
20250702,IH2509,13,东方财富(代客),689,-33,中信建投(代客),939,-29,中信建投(代客),550,36
20250702,IH2509,14,光大期货(代客),555,-129,光大期货(代客),912,-24,永安期货(代客),546,-15
20250702,IH2509,15,平安期货(代客),548,-3,华闻期货(代客),900,231,招商期货(代客),456,-35
20250702,IH2509,16,招商期货(代客),547,177,融达期货(代客),789,-5,申银万国(代客),443,4
20250702,IH2509,17,中金财富(代客),544,304,申银万国(代客),782,-13,中金财富(代客),421,246
20250702,IH2509,18,瑞达期货(代客),509,144,中财期货(代客),757,16,光大期货(代客),394,67
20250702,IH2509,19,五矿期货(代客),402,166,平安期货(代客),680,-39,平安期货(代客),342,1
20250702,IH2509,20,东海期货(代客),399,93,宝城期货(代客),612,-28,方正中期(代客),339,-4
