交易日,合约,排名,成交量排名,,,持买单量排名,,,持卖单量排名,,
,,,会员简称,成交量,比上一交易日增减,会员简称,持买单量,比上一交易日增减,会员简称,持卖单量,比上一交易日增减
20260309,IH2603,1,中信期货(代客),15635,5985,国泰君安(代客),7494,918,国泰君安(代客),10184,1050
20260309,IH2603,2,国泰君安(代客),11854,4156,中信期货(代客),5707,840,中信期货(代客),8169,919
20260309,IH2603,3,海通期货(代客),5220,1353,光大期货(代客),3307,-210,海通期货(代客),6701,142
20260309,IH2603,4,东证期货(代客),4413,805,东证期货(代客),3277,41,广发期货(代客),5534,-364
20260309,IH2603,5,国信期货(代客),3529,804,银河期货(代客),2490,-171,银河期货(代客),3081,159
20260309,IH2603,6,华闻期货(代客),3170,1087,海通期货(代客),2225,558,东证期货(代客),2072,-162
20260309,IH2603,7,华泰期货(代客),2995,1543,永安期货(代客),2092,-49,华泰期货(代客),1559,239
20260309,IH2603,8,银河期货(代客),2604,745,国信期货(代客),1797,30,华闻期货(代客),1337,387
20260309,IH2603,9,中泰期货(代客),2099,669,国投期货(代客),1454,95,国信期货(代客),1302,51
20260309,IH2603,10,广发期货(代客),1884,1001,华泰期货(代客),1431,94,瑞银期货(代客),1137,36
20260309,IH2603,11,中银期货(代客),1851,1720,中泰期货(代客),1353,-132,光大期货(代客),1054,147
20260309,IH2603,12,国投期货(代客),1500,154,南华期货(代客),1273,17,申银万国(代客),816,-215
20260309,IH2603,13,光大期货(代客),1389,-147,华闻期货(代客),1206,391,恒泰期货(代客),760,4
20260309,IH2603,14,中信建投(代客),1245,325,中信建投(代客),1152,-67,国投期货(代客),714,29
20260309,IH2603,15,南华期货(代客),1007,419,建信期货(代客),1080,-76,中泰期货(代客),654,-67
20260309,IH2603,16,宝城期货(代客),997,300,广发期货(代客),1033,-52,中银期货(代客),615,-784
20260309,IH2603,17,五矿期货(代客),984,193,兴证期货(代客),942,167,中信建投(代客),581,-12
20260309,IH2603,18,申银万国(代客),940,226,国贸期货(代客),801,7,招商期货(代客),560,-95
20260309,IH2603,19,兴证期货(代客),927,428,宏源期货(代客),751,-124,宏源期货(代客),543,24
20260309,IH2603,20,永安期货(代客),926,325,招商期货(代客),709,18,永安期货(代客),371,61
20260309,IH2606,1,中信期货(代客),5890,2339,中信期货(代客),3091,188,中信期货(代客),6014,208
20260309,IH2606,2,国泰君安(代客),4615,2097,国泰君安(代客),2924,614,国泰君安(代客),4452,803
20260309,IH2606,3,海通期货(代客),2284,471,南华期货(代客),1273,-57,海通期货(代客),3852,-14
20260309,IH2606,4,国信期货(代客),2232,1269,中银期货(代客),1203,-5,广发期货(代客),3456,59
20260309,IH2606,5,东证期货(代客),1371,552,永安期货(代客),1119,-4,光大期货(代客),2044,150
20260309,IH2606,6,华闻期货(代客),1116,621,东证期货(代客),1086,181,国信期货(代客),1344,-905
20260309,IH2606,7,国投期货(代客),1076,352,国投期货(代客),1047,77,东证期货(代客),1138,174
20260309,IH2606,8,光大期货(代客),721,240,光大期货(代客),1043,53,瑞银期货(代客),1085,8
20260309,IH2606,9,广发期货(代客),574,187,中信建投(代客),1036,-13,华泰期货(代客),996,47
20260309,IH2606,10,中泰期货(代客),546,298,银河期货(代客),927,8,银河期货(代客),656,-16
20260309,IH2606,11,银河期货(代客),516,241,国贸期货(代客),910,23,恒泰期货(代客),592,1
20260309,IH2606,12,华泰期货(代客),504,197,海通期货(代客),883,-28,申银万国(代客),505,31
20260309,IH2606,13,申银万国(代客),444,78,平安期货(代客),726,-23,招商期货(代客),500,26
20260309,IH2606,14,东方财富(代客),421,38,广发期货(代客),661,-5,国投期货(代客),462,173
20260309,IH2606,15,瑞达期货(代客),340,60,华泰期货(代客),638,-5,华闻期货(代客),435,142
20260309,IH2606,16,招商期货(代客),301,143,申银万国(代客),636,-51,中信建投(代客),430,-13
20260309,IH2606,17,平安期货(代客),290,111,国信期货(代客),632,35,中金财富(代客),417,12
20260309,IH2606,18,中信建投(代客),274,114,中泰期货(代客),531,58,正信期货(代客),350,20
20260309,IH2606,19,五矿期货(代客),268,176,中辉期货(代客),508,27,中泰期货(代客),294,74
20260309,IH2606,20,浙商期货(代客),236,-184,中金财富(代客),483,-24,宏源期货(代客),256,22
20260309,IH2609,1,国泰君安(代客),1694,543,国泰君安(代客),1763,376,光大期货(代客),4961,16
20260309,IH2609,2,中信期货(代客),1331,521,中信期货(代客),881,70,中信期货(代客),2412,143
20260309,IH2609,3,海通期货(代客),1171,-45,海通期货(代客),826,102,海通期货(代客),1419,181
20260309,IH2609,4,东证期货(代客),806,364,平安期货(代客),760,26,宏源期货(代客),988,-21
20260309,IH2609,5,国投期货(代客),745,38,申银万国(代客),670,-11,国泰君安(代客),773,70
20260309,IH2609,6,国信期货(代客),486,221,国投期货(代客),655,-101,招商期货(代客),624,20
20260309,IH2609,7,华闻期货(代客),373,140,中银期货(代客),641,2,国投期货(代客),606,-108
20260309,IH2609,8,华泰期货(代客),371,248,永安期货(代客),608,5,申银万国(代客),585,49
20260309,IH2609,9,申银万国(代客),278,-33,东证期货(代客),606,-3,东证期货(代客),498,9
20260309,IH2609,10,广发期货(代客),256,157,中信建投(代客),429,-9,华泰期货(代客),444,-235
20260309,IH2609,11,光大期货(代客),213,-286,招商期货(代客),393,7,方正中期(代客),379,3
20260309,IH2609,12,中泰期货(代客),208,108,国信期货(代客),385,-127,恒泰期货(代客),371,1
20260309,IH2609,13,平安期货(代客),151,65,光大期货(代客),363,-29,国信期货(代客),346,5
20260309,IH2609,14,银河期货(代客),140,70,广发期货(代客),342,3,银河期货(代客),324,-3
20260309,IH2609,15,宏源期货(代客),98,76,南华期货(代客),329,-29,中金财富(代客),302,1
20260309,IH2609,16,中信建投(代客),90,19,宏源期货(代客),324,17,正信期货(代客),284,11
20260309,IH2609,17,南华期货(代客),88,21,五矿期货(代客),313,18,宝城期货(代客),231,2
20260309,IH2609,18,浙商期货(代客),82,-177,银河期货(代客),311,-5,广发期货(代客),180,-31
20260309,IH2609,19,招商期货(代客),81,-108,华泰期货(代客),286,-12,华闻期货(代客),154,92
20260309,IH2609,20,五矿期货(代客),79,59,中泰期货(代客),226,12,浙商期货(代客),142,-19
