交易日,合约,排名,成交量排名,,,持买单量排名,,,持卖单量排名,,
,,,会员简称,成交量,比上一交易日增减,会员简称,持买单量,比上一交易日增减,会员简称,持卖单量,比上一交易日增减
20260311,IF2603,1,中信期货(代客),16879,-1414,国泰君安(代客),16106,-1303,中信期货(代客),18261,-928
20260311,IF2603,2,国泰君安(代客),14623,-1396,中信期货(代客),12967,-1327,国泰君安(代客),14980,-1458
20260311,IF2603,3,东证期货(代客),6745,-2407,海通期货(代客),6632,605,华泰期货(代客),11512,-532
20260311,IF2603,4,海通期货(代客),5629,-1065,东证期货(代客),6416,-498,国投期货(代客),6443,938
20260311,IF2603,5,国投期货(代客),4958,-219,华泰期货(代客),5511,-149,海通期货(代客),5255,266
20260311,IF2603,6,国信期货(代客),3416,-1112,国投期货(代客),4197,1762,东证期货(代客),4398,-1257
20260311,IF2603,7,浙商期货(代客),3265,1870,银河期货(代客),3998,154,广发期货(代客),3556,-183
20260311,IF2603,8,中信建投(代客),2789,291,光大期货(代客),3888,-733,银河期货(代客),3331,-109
20260311,IF2603,9,华闻期货(代客),2423,-1106,中信建投(代客),2812,-6,申银万国(代客),3241,-122
20260311,IF2603,10,光大期货(代客),2370,136,永安期货(代客),2407,-1,瑞银期货(代客),3056,-339
20260311,IF2603,11,大越期货(代客),2368,1999,南华期货(代客),2041,-152,中信建投(代客),2262,-65
20260311,IF2603,12,华泰期货(代客),2339,-1216,国信期货(代客),1944,-164,中银期货(代客),2208,30
20260311,IF2603,13,广发期货(代客),2228,-298,中泰期货(代客),1808,-26,招商期货(代客),1860,111
20260311,IF2603,14,银河期货(代客),2103,-123,广发期货(代客),1720,-287,永安期货(代客),1842,-148
20260311,IF2603,15,中泰期货(代客),1860,-774,华闻期货(代客),1623,154,国富期货(代客),1767,2
20260311,IF2603,16,招商期货(代客),1449,-252,招商期货(代客),1459,-22,国信期货(代客),1622,-414
20260311,IF2603,17,兴证期货(代客),1297,-331,兴证期货(代客),1436,-52,光大期货(代客),1607,-471
20260311,IF2603,18,平安期货(代客),1167,-122,申银万国(代客),1242,-75,华闻期货(代客),1395,-97
20260311,IF2603,19,瑞达期货(代客),1133,-40,浙商期货(代客),1066,-2473,中泰期货(代客),1160,-100
20260311,IF2603,20,宏源期货(代客),1123,384,东海期货(代客),1025,33,中金财富(代客),1105,-146
20260311,IF2604,1,中信期货(代客),1362,-497,中信期货(代客),2422,-206,中信期货(代客),1850,14
20260311,IF2604,2,国泰君安(代客),1191,-114,国泰君安(代客),2206,-38,国泰君安(代客),1486,-127
20260311,IF2604,3,海通期货(代客),1043,-53,广发期货(代客),981,19,中金期货(代客),1424,0
20260311,IF2604,4,东证期货(代客),907,-52,光大期货(代客),818,44,申银万国(代客),1127,-2
20260311,IF2604,5,国信期货(代客),251,117,东证期货(代客),711,116,摩根大通(代客),958,27
20260311,IF2604,6,中信建投(代客),222,164,海通期货(代客),545,49,海通期货(代客),744,96
20260311,IF2604,7,国投期货(代客),221,107,南华期货(代客),507,60,中银期货(代客),702,-182
20260311,IF2604,8,中银期货(代客),183,-169,中信建投(代客),429,106,银河期货(代客),558,63
20260311,IF2604,9,广发期货(代客),175,-8,永安期货(代客),389,0,东证期货(代客),475,9
20260311,IF2604,10,银河期货(代客),153,-54,银河期货(代客),352,14,国投期货(代客),334,85
20260311,IF2604,11,南华期货(代客),150,-122,大越期货(代客),263,1,国信期货(代客),262,9
20260311,IF2604,12,招商期货(代客),121,12,申银万国(代客),252,2,广发期货(代客),236,-2
20260311,IF2604,13,华泰期货(代客),97,-33,国信期货(代客),240,14,招商期货(代客),222,38
20260311,IF2604,14,光大期货(代客),96,-56,平安期货(代客),192,7,中金财富(代客),166,5
20260311,IF2604,15,东吴期货(代客),89,15,宁证期货(代客),143,15,华闻期货(代客),164,7
20260311,IF2604,16,华闻期货(代客),82,-42,兴证期货(代客),116,2,永安期货(代客),155,26
20260311,IF2604,17,浙商期货(代客),80,32,东海期货(代客),115,38,海证期货(代客),123,14
20260311,IF2604,18,兴证期货(代客),80,-3,恒泰期货(代客),114,-1,中信建投(代客),122,40
20260311,IF2604,19,民生期货(代客),78,16,国投期货(代客),103,-22,华泰期货(代客),119,26
20260311,IF2604,20,永安期货(代客),68,-60,华泰期货(代客),96,-7,中泰期货(代客),97,-3
20260311,IF2606,1,中信期货(代客),7582,59,国泰君安(代客),19889,422,中信期货(代客),15945,-252
20260311,IF2606,2,国泰君安(代客),6450,-491,中信期货(代客),10735,454,国泰君安(代客),9031,288
20260311,IF2606,3,海通期货(代客),3215,43,大越期货(代客),3930,55,海通期货(代客),7382,-2
20260311,IF2606,4,东证期货(代客),2390,-78,东证期货(代客),3654,648,华泰期货(代客),6924,-7
20260311,IF2606,5,国信期货(代客),1460,-404,广发期货(代客),3513,3,东证期货(代客),5135,442
