交易日,合约,排名,成交量排名,,,持买单量排名,,,持卖单量排名,,
,,,会员简称,成交量,比上一交易日增减,会员简称,持买单量,比上一交易日增减,会员简称,持卖单量,比上一交易日增减
20260324,IM2604,1,中信期货(代客),28549,-5794,国泰君安(代客),16947,1962,中信期货(代客),21634,482
20260324,IM2604,2,国泰君安(代客),24879,-2326,中信期货(代客),12939,537,国泰君安(代客),12476,1669
20260324,IM2604,3,海通期货(代客),10065,-1877,光大期货(代客),4577,430,东证期货(代客),5299,288
20260324,IM2604,4,东证期货(代客),7640,44,东证期货(代客),4424,-58,海通期货(代客),5291,-108
20260324,IM2604,5,中泰期货(代客),6331,-1103,海通期货(代客),4076,185,华泰期货(代客),3896,-58
20260324,IM2604,6,华闻期货(代客),4841,-622,华泰期货(代客),2798,-285,广发期货(代客),2563,310
20260324,IM2604,7,华泰期货(代客),4027,-123,广发期货(代客),2654,348,银河期货(代客),2472,-94
20260324,IM2604,8,国信期货(代客),3612,-1520,中泰期货(代客),2174,-289,国信期货(代客),2423,-172
20260324,IM2604,9,广发期货(代客),3464,-128,银河期货(代客),2124,98,永安期货(代客),2281,-123
20260324,IM2604,10,银河期货(代客),2924,-241,华闻期货(代客),1920,-52,国投期货(代客),2061,102
20260324,IM2604,11,光大期货(代客),2705,-378,宝城期货(代客),1765,-32,中信建投(代客),2021,-5
20260324,IM2604,12,申银万国(代客),2209,-175,招商期货(代客),1719,-86,华闻期货(代客),1947,11
20260324,IM2604,13,招商期货(代客),1978,-112,摩根大通(代客),1649,68,中泰期货(代客),1942,-286
20260324,IM2604,14,瑞达期货(代客),1945,-202,国信期货(代客),1621,-202,招商期货(代客),1876,120
20260324,IM2604,15,国投期货(代客),1923,109,中信建投(代客),1609,-384,中金财富(代客),1846,6
20260324,IM2604,16,中信建投(代客),1909,-185,南华期货(代客),1426,-7,光大期货(代客),1348,-563
20260324,IM2604,17,永安期货(代客),1889,215,大地期货(代客),1426,-327,中银期货(代客),1276,486
20260324,IM2604,18,五矿期货(代客),1441,129,申银万国(代客),1334,-341,申银万国(代客),955,-278
20260324,IM2604,19,中银期货(代客),1322,286,永安期货(代客),1321,-156,海证期货(代客),890,-46
20260324,IM2604,20,东吴期货(代客),1256,622,建信期货(代客),1281,227,东吴期货(代客),875,7
20260324,IM2606,1,中信期货(代客),67718,-1339,中信期货(代客),29283,-2402,中信期货(代客),44361,-2784
20260324,IM2606,2,国泰君安(代客),57220,-997,国泰君安(代客),28933,-436,国泰君安(代客),26960,-808
20260324,IM2606,3,海通期货(代客),18057,-1051,海通期货(代客),10192,1024,海通期货(代客),10475,459
20260324,IM2606,4,中泰期货(代客),16958,-6475,银河期货(代客),8170,389,华泰期货(代客),9528,-605
20260324,IM2606,5,东证期货(代客),16605,-822,东证期货(代客),7646,251,瑞银期货(代客),8607,-3
20260324,IM2606,6,华闻期货(代客),9288,-941,华泰期货(代客),5796,-119,东证期货(代客),8342,652
20260324,IM2606,7,华泰期货(代客),9026,331,中泰期货(代客),5587,-854,广发期货(代客),7741,-69
20260324,IM2606,8,国信期货(代客),8356,-1473,一德期货(代客),4791,-66,银河期货(代客),6033,-139
20260324,IM2606,9,银河期货(代客),7568,-59,广发期货(代客),4473,-198,中泰期货(代客),5493,-350
20260324,IM2606,10,中信建投(代客),6965,-322,光大期货(代客),4174,-18,摩根大通(代客),5105,67
20260324,IM2606,11,广发期货(代客),6381,-1668,中信建投(代客),4099,101,国信期货(代客),4607,-112
20260324,IM2606,12,光大期货(代客),6054,-493,国投期货(代客),3691,-44,国投期货(代客),4357,313
20260324,IM2606,13,申银万国(代客),4572,-1250,申银万国(代客),3445,261,中银期货(代客),3784,694
20260324,IM2606,14,瑞达期货(代客),4184,-265,国信期货(代客),3409,-300,光大期货(代客),3561,-756
20260324,IM2606,15,平安期货(代客),4172,224,浙商期货(代客),3251,-77,永安期货(代客),3549,-104
20260324,IM2606,16,永安期货(代客),4141,440,宝城期货(代客),3240,-28,中信建投(代客),3482,212
20260324,IM2606,17,方正中期(代客),4007,-768,招商期货(代客),3134,-8,中金期货(代客),3226,137
20260324,IM2606,18,东吴期货(代客),3841,-1072,永安期货(代客),3083,49,华闻期货(代客),2963,-1087
20260324,IM2606,19,浙商期货(代客),3614,-1038,兴证期货(代客),2609,-95,海证期货(代客),2750,-57
20260324,IM2606,20,徽商期货(代客),3598,474,南华期货(代客),2567,-143,招商期货(代客),2599,25
20260324,IM2609,1,中信期货(代客),14021,-3161,国泰君安(代客),11686,-413,国泰君安(代客),13351,217
20260324,IM2609,2,国泰君安(代客),11428,-2553,中信期货(代客),11593,-1273,中信期货(代客),11983,-1220
20260324,IM2609,3,海通期货(代客),5759,-684,海通期货(代客),4215,133,海通期货(代客),10354,322
20260324,IM2609,4,东证期货(代客),3471,-316,宝城期货(代客),4175,-161,华泰期货(代客),7890,133
20260324,IM2609,5,华闻期货(代客),2520,-597,一德期货(代客),3654,3,国投期货(代客),3738,53
20260324,IM2609,6,中泰期货(代客),2421,243,银河期货(代客),3037,388,东证期货(代客),3721,-25
20260324,IM2609,7,国信期货(代客),1944,-550,国投期货(代客),2900,211,中信建投(代客),3634,17
20260324,IM2609,8,银河期货(代客),1786,184,东证期货(代客),2820,-100,瑞银期货(代客),2803,-245
20260324,IM2609,9,广发期货(代客),1548,334,平安期货(代客),2110,95,银河期货(代客),2441,-200
20260324,IM2609,10,华泰期货(代客),1066,-890,广发期货(代客),2073,161,申银万国(代客),2300,-54
20260324,IM2609,11,招商期货(代客),1046,202,华泰期货(代客),1990,71,招商期货(代客),2300,62
20260324,IM2609,12,永安期货(代客),1001,-426,大地期货(代客),1820,-38,中金财富(代客),2113,97
20260324,IM2609,13,中信建投(代客),982,-223,招商期货(代客),1742,166,平安期货(代客),1971,-4
20260324,IM2609,14,瑞达期货(代客),971,-378,浙商期货(代客),1611,28,国信期货(代客),1755,60
20260324,IM2609,15,平安期货(代客),867,-244,兴证期货(代客),1584,178,光大期货(代客),1743,13
