交易日,合约,排名,成交量排名,,,持买单量排名,,,持卖单量排名,,
,,,会员简称,成交量,比上一交易日增减,会员简称,持买单量,比上一交易日增减,会员简称,持卖单量,比上一交易日增减
20260310,IC2603,1,中信期货(代客),31222,-13941,国泰君安(代客),16890,-3335,中信期货(代客),17623,-4249
20260310,IC2603,2,国泰君安(代客),26812,-16435,中信期货(代客),13505,-4205,国泰君安(代客),16125,-3335
20260310,IC2603,3,海通期货(代客),10755,-2643,东证期货(代客),5347,-226,华泰期货(代客),8506,-430
20260310,IC2603,4,东证期货(代客),9038,-1133,银河期货(代客),4923,227,海通期货(代客),6810,-992
20260310,IC2603,5,中泰期货(代客),7240,-4747,华泰期货(代客),3919,-888,东证期货(代客),4065,-970
20260310,IC2603,6,华闻期货(代客),5263,-1533,国信期货(代客),3580,327,银河期货(代客),3604,-246
20260310,IC2603,7,国信期货(代客),4663,-1133,海通期货(代客),3574,-1053,广发期货(代客),3095,-164
20260310,IC2603,8,华泰期货(代客),4636,-1819,中泰期货(代客),3120,-384,中银期货(代客),2885,22
20260310,IC2603,9,银河期货(代客),4187,-711,申银万国(代客),2472,-245,瑞银期货(代客),2723,-520
20260310,IC2603,10,广发期货(代客),3547,-1690,广发期货(代客),2416,253,中泰期货(代客),2540,-198
20260310,IC2603,11,申银万国(代客),3134,425,永安期货(代客),2339,-73,国信期货(代客),2510,-206
20260310,IC2603,12,一德期货(代客),3111,1860,一德期货(代客),2219,-2049,申银万国(代客),2379,-323
20260310,IC2603,13,瑞达期货(代客),2600,-989,华闻期货(代客),2205,-61,招商期货(代客),2064,-347
20260310,IC2603,14,五矿期货(代客),2379,103,中信建投(代客),1963,-415,国投期货(代客),2023,-501
20260310,IC2603,15,光大期货(代客),2282,-1035,宏源期货(代客),1703,29,华闻期货(代客),1969,-298
20260310,IC2603,16,招商期货(代客),2186,-648,浙商期货(代客),1645,-95,中金期货(代客),1966,235
20260310,IC2603,17,中信建投(代客),1886,-1385,光大期货(代客),1545,-470,永安期货(代客),1477,-182
20260310,IC2603,18,永安期货(代客),1827,-1024,国投期货(代客),1499,-51,中金财富(代客),1180,-132
20260310,IC2603,19,兴证期货(代客),1786,-413,招商期货(代客),1395,-87,光大期货(代客),1172,-346
20260310,IC2603,20,国投期货(代客),1560,-775,瑞达期货(代客),1285,137,瑞达期货(代客),1086,121
20260310,IC2604,1,中信期货(代客),3026,-1145,国泰君安(代客),3854,243,中信期货(代客),2738,226
20260310,IC2604,2,国泰君安(代客),2635,-675,中信期货(代客),2426,-54,国泰君安(代客),2014,-14
20260310,IC2604,3,海通期货(代客),2203,89,浙商期货(代客),1261,5,海通期货(代客),1877,465
20260310,IC2604,4,东证期货(代客),2025,-378,一德期货(代客),1208,-6,中金期货(代客),835,430
20260310,IC2604,5,银河期货(代客),559,220,海通期货(代客),1063,510,东证期货(代客),746,-119
