交易日,合约,排名,成交量排名,,,持买单量排名,,,持卖单量排名,,
,,,会员简称,成交量,比上一交易日增减,会员简称,持买单量,比上一交易日增减,会员简称,持卖单量,比上一交易日增减
20260303,IC2603,1,中信期货(代客),59875,20674,国泰君安(代客),22556,1429,中信期货(代客),25168,-1051
20260303,IC2603,2,国泰君安(代客),45185,13668,中信期货(代客),22495,3538,国泰君安(代客),22619,2146
20260303,IC2603,3,海通期货(代客),17553,5317,东证期货(代客),6163,-19,华泰期货(代客),11988,-6
20260303,IC2603,4,东证期货(代客),14137,3349,海通期货(代客),5667,1492,海通期货(代客),9420,-201
20260303,IC2603,5,中泰期货(代客),13333,5110,华泰期货(代客),5020,-455,东证期货(代客),6106,1082
20260303,IC2603,6,华泰期货(代客),9571,1705,一德期货(代客),4898,-581,瑞银期货(代客),4801,-129
20260303,IC2603,7,国信期货(代客),8932,2998,银河期货(代客),4604,631,中银期货(代客),4614,77
20260303,IC2603,8,华闻期货(代客),8248,2800,永安期货(代客),4347,-481,银河期货(代客),4253,223
20260303,IC2603,9,银河期货(代客),6842,2363,国信期货(代客),4120,1081,广发期货(代客),4108,-431
20260303,IC2603,10,广发期货(代客),5952,1828,广发期货(代客),4079,57,国信期货(代客),3506,683
20260303,IC2603,11,光大期货(代客),5911,1932,中泰期货(代客),3825,401,中泰期货(代客),3189,428
20260303,IC2603,12,申银万国(代客),5410,2167,申银万国(代客),2922,-267,国投期货(代客),2912,53
20260303,IC2603,13,中信建投(代客),4586,1682,华闻期货(代客),2766,675,华闻期货(代客),2846,843
20260303,IC2603,14,瑞达期货(代客),4506,1765,中信建投(代客),2621,424,招商期货(代客),2717,305
20260303,IC2603,15,招商期货(代客),3929,1035,光大期货(代客),2356,5,申银万国(代客),2686,635
20260303,IC2603,16,国投期货(代客),3488,749,招商期货(代客),2200,442,光大期货(代客),2468,270
20260303,IC2603,17,五矿期货(代客),3394,1159,国投期货(代客),2179,-29,中金期货(代客),2177,-1096
20260303,IC2603,18,兴证期货(代客),3389,1085,浙商期货(代客),2147,-254,永安期货(代客),1971,221
20260303,IC2603,19,永安期货(代客),3366,733,宝城期货(代客),2048,-296,中金财富(代客),1684,209
20260303,IC2603,20,东海期货(代客),3339,1391,国联期货(代客),1950,-253,瑞达期货(代客),1301,207
20260303,IC2604,1,中信期货(代客),4504,1913,中信期货(代客),2444,788,中信期货(代客),2174,692
20260303,IC2604,2,国泰君安(代客),3652,246,国泰君安(代客),2198,473,海通期货(代客),1624,269
