交易日,合约,排名,成交量排名,,,持买单量排名,,,持卖单量排名,,
,,,会员简称,成交量,比上一交易日增减,会员简称,持买单量,比上一交易日增减,会员简称,持卖单量,比上一交易日增减
20260326,IC2604,1,中信期货(代客),16402,-3018,中信期货(代客),10387,-42,中信期货(代客),13397,284
20260326,IC2604,2,国泰君安(代客),11823,-2959,国泰君安(代客),8481,-610,国泰君安(代客),6927,-751
20260326,IC2604,3,海通期货(代客),6366,-1784,海通期货(代客),4788,747,海通期货(代客),3960,187
20260326,IC2604,4,东证期货(代客),3657,-564,摩根大通(代客),2686,43,华泰期货(代客),2744,-447
20260326,IC2604,5,国信期货(代客),2230,-797,东证期货(代客),2086,107,银河期货(代客),2513,74
20260326,IC2604,6,中泰期货(代客),2130,-817,中信建投(代客),1639,-43,东证期货(代客),2350,186
20260326,IC2604,7,华泰期货(代客),1928,-1317,国信期货(代客),1636,-161,中银期货(代客),2240,-461
20260326,IC2604,8,华闻期货(代客),1833,-1978,华泰期货(代客),1566,-201,国信期货(代客),1622,173
20260326,IC2604,9,广发期货(代客),1294,-637,光大期货(代客),1534,-80,广发期货(代客),1268,197
20260326,IC2604,10,银河期货(代客),1240,-386,浙商期货(代客),1488,-44,国投期货(代客),1186,14
20260326,IC2604,11,瑞达期货(代客),1214,-765,银河期货(代客),1398,-42,光大期货(代客),1135,324
20260326,IC2604,12,兴证期货(代客),1179,169,华闻期货(代客),1301,-239,华闻期货(代客),965,-412
20260326,IC2604,13,光大期货(代客),1170,128,国联期货(代客),1126,-6,山金期货(代客),939,2
20260326,IC2604,14,招商期货(代客),978,-140,中泰期货(代客),1066,-314,中金财富(代客),930,-104
20260326,IC2604,15,中银期货(代客),633,135,永安期货(代客),1008,-143,招商期货(代客),868,-39
20260326,IC2604,16,中信建投(代客),625,-296,大地期货(代客),890,-12,永安期货(代客),850,-46
20260326,IC2604,17,国投期货(代客),596,-217,宝城期货(代客),868,2,兴证期货(代客),840,277
20260326,IC2604,18,申银万国(代客),595,-81,国投期货(代客),827,90,中泰期货(代客),805,-376
20260326,IC2604,19,五矿期货(代客),554,-487,兴证期货(代客),805,8,申银万国(代客),751,75
20260326,IC2604,20,永安期货(代客),545,-89,瑞达期货(代客),754,16,海证期货(代客),735,30
20260326,IC2606,1,中信期货(代客),34818,-8460,国泰君安(代客),23605,-786,中信期货(代客),25838,-1994
20260326,IC2606,2,国泰君安(代客),25881,-6139,中信期货(代客),17695,-3040,国泰君安(代客),19959,-885
20260326,IC2606,3,海通期货(代客),9935,-1037,银河期货(代客),10607,48,海通期货(代客),10523,116
20260326,IC2606,4,东证期货(代客),8363,-1293,一德期货(代客),6605,-101,华泰期货(代客),9023,511
20260326,IC2606,5,中泰期货(代客),6954,-1300,东证期货(代客),6015,112,瑞银期货(代客),7946,0
20260326,IC2606,6,国信期货(代客),5498,-1565,海通期货(代客),4516,217,东证期货(代客),5667,-101
20260326,IC2606,7,华闻期货(代客),4347,-3240,华泰期货(代客),4198,-548,银河期货(代客),5307,17
20260326,IC2606,8,华泰期货(代客),4317,-2437,中泰期货(代客),3193,-135,国投期货(代客),4075,-133
20260326,IC2606,9,银河期货(代客),3863,-653,申银万国(代客),3189,-325,广发期货(代客),3976,-532
20260326,IC2606,10,广发期货(代客),3130,-460,宝城期货(代客),3089,20,中银期货(代客),3392,35
20260326,IC2606,11,光大期货(代客),2398,-1330,国信期货(代客),3081,479,申银万国(代客),3357,-239
20260326,IC2606,12,瑞达期货(代客),2297,-432,永安期货(代客),2559,-24,中泰期货(代客),3286,-279
20260326,IC2606,13,招商期货(代客),2064,-353,南华期货(代客),2332,63,摩根大通(代客),2825,0
20260326,IC2606,14,兴证期货(代客),2012,-451,光大期货(代客),2273,163,招商期货(代客),2468,-45
20260326,IC2606,15,中信建投(代客),1892,-387,中信建投(代客),2208,75,永安期货(代客),2302,-120
20260326,IC2606,16,申银万国(代客),1876,-1535,浙商期货(代客),1982,206,中信建投(代客),2276,33
20260326,IC2606,17,东方财富(代客),1646,-825,招商期货(代客),1965,143,中金财富(代客),2187,218
